num_insertion,tcp_force_x[N],tcp_force_y[N],tcp_force_z[N],tcp_force_rx[Nm?],tcp_force_ry[Nm?],tcp_force_rz[Nm?],tcp_pose_x[m],tcp_pose_y[m],tcp_pose_z[m],tcp_pose_rx[rot_vec_x],tcp_pose_ry[rot_vec_y],tcp_pose_rz[rot_vec_z],tcp_velo_x[m/s],tcp_velo_y[m/s],tcp_velo_z[m/s],tcp_velo_rx[rot_vec_x/s],tcp_velo_ry[rot_vec_y/s],tcp_velo_rz[rot_vec_z/s],q1[rad],q2[rad],q3[rad],q4[rad],q5[rad],q6[rad],qd1[rad/s],qd2[rad/s],qd3[rad/s],qd4[rad/s],qd5[rad/s],qd6[rad/s],tool_acc_x,tool_acc_y,tool_acc_z,current_of_whole_robot[A],voltage_of_whole_robot[V],current_J1[A],current_J2[A],current_J3[A],current_J4[A],current_J5[A],current_J6[A],temp_J1[C],temp_J2[C],temp_J3[C],temp_J4[C],temp_J5[C],temp_J6[C]
1.0,1.571384258778352,1.440061448520773,-0.6891989757373034,0.04331935679222197,-0.030443643565935492,-0.022155262746055355,-0.5377597738097639,-0.32446044979135535,0.05985308726293892,-3.078453397370562,0.6250121008424514,-0.00044075326751582676,0.000592385030997396,-0.0008819494783648582,0.00012023989600567405,-0.0013456072649704423,0.00434855324430363,0.0017344919345588245,0.32712462544441223,-1.153497115974762,1.6651213804828089,-2.0805350742735804,-1.571345631276266,2.3022775650024414,0.0017354715382680297,-0.0025136384647339582,0.004751287866383791,-0.006787498481571674,-0.00012869006604887545,-1.4250169897422893e-06,0.47884035110473633,-0.3447650372982025,-9.500192642211914,0.8067978620529175,47.686885833740234,-0.12473267316818237,-4.548216819763184,-2.9153780937194824,-0.35430896282196045,0.010656521655619144,-0.3009708821773529,22.0,21.625,21.5625,21.8125,21.5625,21.75
1.0,1.5072266579240072,1.6540759097840323,-0.6784156301279322,0.0595185405523327,-0.0371880425993104,-0.0175720293891541,-0.5377582501340106,-0.3244525389152745,0.059852932180284674,-3.0784235354572806,0.6249869172487807,-0.0003844114484708639,-0.0007469136406397123,-0.0010431862373981606,0.0007115071680063715,-0.0018840519798973968,0.005908104330548009,0.0012742543739894122,0.32713648676872253,-1.1535087686828156,1.6651433149920862,-2.0805589161314906,-1.5713933149920862,2.3022775650024414,0.0012766245054081082,-0.0014325894881039858,0.0018777543446049094,-0.006644891109317541,-0.0001261138531845063,-9.304343251415048e-08,0.4213795065879822,-0.28730422258377075,-9.385271072387695,0.8179876208305359,47.66986846923828,-0.19800080358982086,-4.622317314147949,-2.7183008193969727,-0.33816319704055786,0.010686279274523258,-0.29102540016174316,22.0,21.625,21.5625,21.8125,21.5625,21.75
1.0,-0.2666336653575774,-0.3994585495690516,-0.9422742014047624,0.019507957855557253,0.001731602077716947,-0.010323218301437826,-0.537763767788938,-0.32446158225888583,0.05988605331025565,-3.0784864131718415,0.6250002510578452,-0.0003599067298057212,-0.0003993296134196391,-0.0006256070418981484,0.0008218526675095498,-0.0010882456824216431,0.0035667434558468974,0.0008126202831977394,0.32712429761886597,-1.153556690817215,1.6651318709002894,-2.080545564691061,-1.571345631276266,2.3022656440734863,0.0008137885597534478,-0.001402110792696476,0.0007893741712905467,-0.0031140928622335196,-0.0001212591741932556,-3.9665876139238776e-10,-0.038307227194309235,0.0,-9.461885452270508,0.7956027388572693,47.685096740722656,-0.14069566130638123,-4.171372890472412,-2.36262845993042,-0.4049515128135681,0.014718139544129372,-0.3304840922355652,22.0,21.625,21.5625,21.8125,21.5625,21.75
1.0,-1.0367391488975213,-1.4362180097651562,-0.8080661420913846,-0.024716109237181216,0.05101869794499993,-0.013459604491100997,-0.5377489428886681,-0.32446428227082424,0.05988581246881114,-3.0784860591632413,0.624941986284768,-0.0003918366356304269,-0.00015093145661707259,-0.0004606440189770471,0.000422991092825486,-0.0006323827612564201,0.002222636385996765,0.0006882777978171878,0.3271362781524658,-1.1535684031299134,1.6651433149920862,-2.0805217228331507,-1.571345631276266,2.302241325378418,0.0006889919750392437,-0.0008570622885599732,0.0007231654599308968,-0.00217362935654819,-0.00011896910291397944,-2.5898980876570832e-11,-0.13407529890537262,0.15322890877723694,-9.59596061706543,0.8112748265266418,47.692256927490234,-0.17726758122444153,-4.269204139709473,-2.3790102005004883,-0.4511871933937073,0.01315326802432537,-0.3224036395549774,22.0,21.625,21.5625,21.8125,21.5625,21.75
1.0,-2.0609651185196327,-2.0348449371273767,-0.3908686809963304,-0.06231951584557018,0.08008707222985612,-0.0018045676869828495,-0.5377384789355008,-0.3244841522040398,0.05989253753800766,-3.078460120072063,0.6249563702458373,-0.0003781663349217577,0.002960628306005767,0.0006614588164780406,-0.0026334071335652564,0.0017363458309646413,-0.004715034556353619,0.0005976533081288567,0.3271840512752533,-1.1535682839206238,1.6651223341571253,-2.080496927300924,-1.571369473134176,2.3023014068603516,0.0005974163068458438,-0.0004829897661693394,0.006963837426155806,-0.0014574669767171144,-0.00011676426220219582,-1.6910183106219612e-12,-0.26815056800842285,0.19153612852096558,-9.461885452270508,0.7642692923545837,47.686885833740234,-0.13537096977233887,-4.173624038696289,-2.677154302597046,-0.5101017951965332,0.014724602922797203,-0.3349316120147705,22.0,21.625,21.5625,21.8125,21.5625,21.75
1.0,-2.086315233913899,-1.7877407338210967,-0.1961513938967676,-0.05456432018754034,0.07752807336704584,-0.006133215998292886,-0.537741025037822,-0.3244692619791313,0.05989418286467438,-3.0784761025827545,0.62501725213131,-0.00037763936449251433,0.0021235056261878194,0.000419906959246446,-0.002350259399682553,0.0008730099339484812,-0.002198727071106419,0.0005265543668533504,0.3271481394767761,-1.1535921853831788,1.6651576201068323,-2.080522676507467,-1.571345631276266,2.3023014068603516,0.0005273455171845853,-0.0003714684571605176,0.0067428043112158775,-0.004008252639323473,-0.0001146393915405497,-1.1041141552469227e-13,-0.26815059781074524,0.24899697303771973,-9.423578262329102,0.8157517910003662,47.686885833740234,-0.17085891962051392,-4.123842239379883,-2.6091058254241943,-0.5307422876358032,-0.00361639354377985,-0.36160534620285034,22.0,21.625,21.5625,21.8125,21.5625,21.75
1.0,-1.2350380669577739,-0.2809762388901775,-0.04023593452233554,-0.014520559685878521,0.04921912380888632,-0.00809836167957224,-0.5377615534018726,-0.32448004566289845,0.059912424735319714,-3.0785386018763976,0.6249535951887993,-0.0002843611791488183,-0.0007577109266228689,-0.0005299991956553687,-0.0011819341624390654,-0.0018643340994098918,0.005794311375731671,0.00046824932988762715,0.3271481394767761,-1.1536041063121338,1.6651442686664026,-2.0805732212462367,-1.5713337103473108,2.3022537231445312,0.00047199998516589403,0.000273300422122702,0.004817694891244173,-0.011176683008670807,-0.00011259062011959031,-7.209076238257669e-15,-0.26815059781074524,0.24899697303771973,-9.308656692504883,0.7709873914718628,47.67613983154297,-0.20082077383995056,-4.054210662841797,-2.455221652984619,-0.4918961822986603,-0.004859718959778547,-0.3608397841453552,22.0,21.625,21.5625,21.8125,21.5625,21.75
1.0,-0.11878663285976102,0.8439150058491395,-0.07352835209425934,0.017513146082347796,0.014544739948815569,-0.010547983654575821,-0.5377800117606363,-0.3244825984894361,0.059897613559772106,-3.078547115151073,0.6249553346950414,-0.00022429535638311565,-0.002859915096216089,-0.0012688287540473535,-2.2553731880007447e-05,-0.004026720283719558,0.012111735252502729,0.0004962031992073919,0.3271481394767761,-1.1535680455020447,1.6651442686664026,-2.0806466541686,-1.571345631276266,2.3022537231445312,0.0005022119730710983,0.0001818181772250682,0.003510118927806616,-0.01645488478243351,-0.00011061366240028292,-4.707011321682206e-16,-0.2298433631658554,0.2298433631658554,-9.097966194152832,0.8135106563568115,47.686885833740234,-0.1802213191986084,-3.9317312240600586,-2.303645133972168,-0.44215458631515503,-0.002690915483981371,-0.3572985529899597,22.0,21.625,21.5625,21.8125,21.5625,21.75
1.0,0.1697572549940604,0.4909781226595331,-0.017325736314884668,0.03336607813240278,-0.008837365891523544,-0.008984566062574733,-0.5377933376632161,-0.32449117869251637,0.05992772474858077,-3.078588713482082,0.6249429845099446,-8.417437108916008e-05,-0.003304456865520169,-0.0013992885893861471,4.839848293791437e-05,-0.0046054502403501466,0.013796436631759588,0.0024757196083245335,0.32716017961502075,-1.1536162060550232,1.665156666432516,-2.0807072124876917,-1.571357552205221,2.302252769470215,0.00046800830750726163,0.00015078579599503428,0.0038693719543516636,-0.018564755097031593,-0.00010870506230276078,-0.0020145445596426725,-0.15322890877723694,0.2298433631658554,-9.097966194152832,0.6792280077934265,47.685096740722656,-0.19268092513084412,-3.9114017486572266,-2.2326979637145996,-0.4168817698955536,-0.0014938733074814081,-0.3713465631008148,22.0,21.625,21.5625,21.8125,21.5625,21.75
1.0,0.4587163706190131,0.5348449557883769,0.15430260547874133,0.01268059644231587,0.006020141984630925,-0.015657513213684426,-0.5378104996019322,-0.324485259034401,0.059927185105090236,-3.0785906517274055,0.6249818496571258,-9.556311682304243e-05,-0.003059211233339317,-0.0012877228279140039,-0.0003752900848999403,-0.0043945199164685134,0.013213557076269405,0.003296076376892721,0.32713618874549866,-1.1535919469645997,1.6651213804828089,-2.0806948147215785,-1.571345631276266,2.302252769470215,0.00043078264570795,0.0003888943465426564,0.004569822456687689,-0.01888362690806389,-0.00012012963998131454,-0.002872130135074258,-0.07661445438861847,0.019153613597154617,-8.925583839416504,0.7597975730895996,47.679718017578125,-0.2031998634338379,-3.8418080806732178,-2.2662665843963623,-0.4300234615802765,0.004127549938857555,-0.3463274836540222,22.0,21.625,21.5625,21.8125,21.5625,21.75
