timestamp[s],tcp_force_x[N],tcp_force_y[N],tcp_force_z[N],tcp_force_rx[Nm?],tcp_force_ry[Nm?],tcp_force_rz[Nm?],tcp_pose_x[m],tcp_pose_y[m],tcp_pose_z[m],tcp_pose_rx[rot_vec_x],tcp_pose_ry[rot_vec_y],tcp_pose_rz[rot_vec_z],tcp_velo_x[m/s],tcp_velo_y[m/s],tcp_velo_z[m/s],tcp_velo_rx[rot_vec_x/s],tcp_velo_ry[rot_vec_y/s],tcp_velo_rz[rot_vec_z/s],q1[rad],q2[rad],q3[rad],q4[rad],q5[rad],q6[rad],qd1[rad/s],qd2[rad/s],qd3[rad/s],qd4[rad/s],qd5[rad/s],qd6[rad/s],tool_acc_x,tool_acc_y,tool_acc_z,current_of_whole_robot[A],voltage_of_whole_robot[V],current_J1[A],current_J2[A],current_J3[A],current_J4[A],current_J5[A],current_J6[A],temp_J1[C],temp_J2[C],temp_J3[C],temp_J4[C],temp_J5[C],temp_J6[C]
1.1589727e-06,-0.024547454,-0.19570425,0.9961955,0.0036210022,-0.014159348,-0.006688592,-0.38933802,-0.3687214,0.06002364,-3.0787292,0.6249336,0.0001831726,0.00027849025,0.0001731763,-9.686035e-05,0.0003877276,-0.0009837025,1.5099682e-05,0.5050208,-1.3816679,1.9041871,-2.0918796,-1.5708297,2.4800134,-0.000117711854,-1.641281e-05,-2.1985456e-06,0.0010665798,0.00013910516,-0.00013312603,0.11492168,0.095768064,-8.63828,0.7597976,47.701214,-0.23083338,-3.0541215,-2.2757792,-0.2120425,0.1547965,0.0040057288,28.375,29.8125,28.8125,32.5625,35.0625,36.125
0.002057187,0.1318862,0.1212154,1.003421,-0.0010250944,-0.00627317,-0.009019686,-0.3893506,-0.3687107,0.06001333,-3.0786877,0.6249633,0.00023458099,-0.00088689063,-0.00047449156,-0.0008164192,-0.0027775571,0.004715211,1.402782e-05,0.5050208,-1.3816439,1.9041885,-2.0919073,-1.5708774,2.4800372,-0.00011555295,-2.2019881e-07,0.004007389,-0.009478146,0.00013610072,-0.00013040956,0.019153614,0.21068975,-8.542512,0.7933669,47.695843,-0.15736987,-2.9756885,-2.236679,-0.14348379,0.13922295,0.009885741,28.375,29.8125,28.8125,32.5625,35.0625,36.125
0.004057583,-0.71789306,-0.6230646,0.82937455,0.0035813388,-0.016861156,0.004255511,-0.3893462,-0.3687144,0.060010824,-3.078725,0.624952,0.0002112824,-0.0012478365,-0.0006761705,-0.0021355182,-0.0027852724,0.0047227778,1.391173e-05,0.50500876,-1.381655,1.9042128,-2.0919316,-1.5708417,2.4800134,-0.00011347166,0.0025257336,0.00477392,-0.012780976,0.00013322264,-0.0001277675,0.038307227,0.22984336,-8.580819,0.6948948,47.690468,-0.16713661,-3.2546809,-2.7130075,-0.031076822,0.15925205,0.006030309,28.375,29.8125,28.8125,32.5625,35.0625,36.125
0.006058474,0.072109796,0.058882095,1.0116546,0.004937084,-0.013075097,-0.002623837,-0.3893206,-0.36871985,0.059985522,-3.078699,0.6248697,0.00019183039,-0.0004098377,-0.00021046028,-0.0014818065,-0.0009327985,0.0013997434,1.3455213e-05,0.5050568,-1.3816311,1.9042472,-2.091953,-1.5708655,2.4800134,-0.00011146421,0.0018371632,0.0025843033,-0.0060982993,0.00013046386,-0.00012522773,0.0,0.095768064,-8.523358,0.7418897,47.701214,-0.20057638,-3.3298643,-2.5908322,-0.07249479,0.14874588,0.006982579,28.375,29.8125,28.8125,32.5625,35.0625,36.125
0.008057236,0.19768482,0.5218951,0.45897517,0.053742707,-0.04371424,0.0034874359,-0.3893236,-0.368693,0.059965473,-3.078634,0.6249908,0.00011911298,-1.7947068e-05,7.493512e-06,-0.00067963,-0.00015026689,3.0871445e-06,1.2970379e-05,0.50500876,-1.3816075,1.9042591,-2.0919278,-1.5708655,2.4800491,-0.000109526336,0.00079555763,0.0010400267,-0.0019114801,0.00012781663,-0.00012278704,-0.076614454,0.17238252,-8.6574335,0.7620334,47.692257,-0.16583815,-3.2930262,-2.518202,-0.108810544,0.16577224,0.012348967,28.375,29.8125,28.8125,32.5625,35.0625,36.125
0.010058192,0.47583798,0.843272,-0.20756318,0.057972427,-0.037949834,-0.0027406954,-0.38934267,-0.36870632,0.059986938,-3.0786703,0.6249215,0.00018772819,0.00044203948,0.0002694777,0.00043476291,0.0006617353,-0.0014442593,2.3414666e-06,0.5050208,-1.381608,1.9042104,-2.0919259,-1.5708774,2.4800134,-0.00011777722,-0.00077785645,-0.0007836503,0.0031451606,0.00012527514,-0.000120439676,-0.019153614,0.15322891,-8.944737,0.6948948,47.670765,-0.7699326,-2.7459264,-2.75978,-0.13927299,0.12970063,-0.05116046,28.375,29.8125,28.8125,32.5625,35.0625,36.125
0.012053466,-0.22247505,0.34803823,-0.06754184,0.015228986,-0.023055792,-0.015724275,-0.38934392,-0.36870795,0.059986833,-3.0786839,0.62494564,0.00016357763,-0.0012115653,0.0021882947,5.0982508e-05,0.0011049269,-0.0022400916,-0.0046904027,0.5050075,-1.3816078,1.9042104,-2.0919263,-1.5708536,2.4800134,-0.0048921225,-4.0351537e-05,-0.00083195796,0.0033668757,0.00012283254,-0.00020192361,0.076614454,0.13407528,-9.232041,0.7284641,47.67345,-0.8656324,-2.7478013,-2.809166,-0.16279393,0.14384994,-0.11712942,28.375,29.8125,28.8125,32.5625,35.0625,36.125
0.0140520595,-0.5777903,-1.0977186,-0.5140929,-0.026874669,0.014973479,-0.018273745,-0.3893249,-0.3686885,0.05995229,-3.0786064,0.6250043,4.5201392e-05,-0.003416346,0.0054512657,-0.0050335187,0.00543395,-0.010073641,-0.0023742025,0.50499254,-1.3815682,1.9042343,-2.0918906,-1.5708536,2.4800448,-0.012450256,0.010000956,-0.0008899543,0.00233214,0.00012048345,-0.010074535,0.05746084,0.17238252,-9.385271,0.77545905,47.672558,-0.43029872,-3.2115693,-2.923418,-0.14861491,0.15630707,-0.09677732,28.375,29.8125,28.8125,32.5625,35.0625,36.125
0.0160522,-1.4625875,-1.40247,-0.41540778,-0.059665874,0.03253839,-0.016996244,-0.38932008,-0.36867687,0.059937473,-3.0785744,0.6249178,1.3364705e-05,-0.0043944847,0.0052646603,-0.004669581,0.0044372818,-0.008305785,0.004206978,0.50499237,-1.3815441,1.9042343,-2.0918677,-1.5708774,2.4799948,-0.013058156,0.010244912,-0.0016662827,0.0008335372,0.00013075458,-0.017263122,-0.21068975,0.11492168,-9.32781,0.73069996,47.711063,-0.52973855,-3.310214,-3.0608978,-0.14360128,0.15955411,-0.038516097,28.375,29.8125,28.8125,32.5625,35.0625,36.125
0.018052178,-1.8163506,-1.3044425,-0.54137087,-0.05067274,0.051628757,-0.030180434,-0.38932717,-0.36867017,0.059937302,-3.0786111,0.62488526,-4.7576308e-05,-0.005483699,0.004578812,-0.002143141,0.0020230324,-0.0039515644,0.0075978083,0.5049447,-1.3815453,1.9042333,-2.0918553,-1.5708297,2.479922,-0.012922091,0.0070492206,-0.0036959348,0.0010805253,0.0001323381,-0.020517595,-0.40222588,0.05746084,-9.461885,0.7642693,47.691364,-0.7978949,-3.0354695,-3.028181,-0.12563747,0.14751124,-0.01000477,28.375,29.8125,28.8125,32.5625,35.0625,36.125
