num_insertion,tcp_force_x[N],tcp_force_y[N],tcp_force_z[N],tcp_force_rx[Nm?],tcp_force_ry[Nm?],tcp_force_rz[Nm?],tcp_pose_x[m],tcp_pose_y[m],tcp_pose_z[m],tcp_pose_rx[rot_vec_x],tcp_pose_ry[rot_vec_y],tcp_pose_rz[rot_vec_z],tcp_velo_x[m/s],tcp_velo_y[m/s],tcp_velo_z[m/s],tcp_velo_rx[rot_vec_x/s],tcp_velo_ry[rot_vec_y/s],tcp_velo_rz[rot_vec_z/s],q1[rad],q2[rad],q3[rad],q4[rad],q5[rad],q6[rad],qd1[rad/s],qd2[rad/s],qd3[rad/s],qd4[rad/s],qd5[rad/s],qd6[rad/s],tool_acc_x,tool_acc_y,tool_acc_z,current_of_whole_robot[A],voltage_of_whole_robot[V],current_J1[A],current_J2[A],current_J3[A],current_J4[A],current_J5[A],current_J6[A],temp_J1[C],temp_J2[C],temp_J3[C],temp_J4[C],temp_J5[C],temp_J6[C]
1.0,0.6353612615605075,0.37348778370083024,-0.6610175625352044,-0.010398406535933248,-0.02238357942061153,-0.06429371707109127,-0.5388504003014608,-0.3244878638146846,0.26002616796080164,-3.0786864816875843,0.6248069360923868,0.00012588339337424204,0.0022814981883715045,-0.0012461686457244576,0.000632052805960401,-0.0011553843474218976,0.0036117279519398524,0.0009750528289674612,0.326550155878067,-1.1519148808768769,1.6623542944537562,-2.0797563991942347,-1.571369473134176,2.3015458583831787,0.0031264047138392925,-0.0038336680736392736,0.005025225225836039,-0.0049824463203549385,-6.491773820016533e-05,0.002149339998140931,0.5554547905921936,-0.17238251864910126,-9.078812599182129,0.7777001857757568,47.668975830078125,-0.17276127636432648,-4.2847900390625,-2.6664013862609863,-0.4101722240447998,0.041968271136283875,-0.19070447981357574,24.0625,24.75,23.875,25.75,25.9375,26.375
1.0,1.0551411152494357,0.7841293863278648,-0.8266201565124416,0.01393052496670656,-0.0334016313744888,-0.06120446480982252,-0.5388388115737925,-0.3244734997485101,0.26003600325527865,-3.0786613572351156,0.6248591612221782,0.00016217262770886672,0.0013128824430551486,-0.001347813966762772,0.0021059882085875665,-0.002023000456137861,0.00615295926220423,0.0016540920516139698,0.32653796672821045,-1.1519628924182435,1.6624015013324183,-2.07976832012319,-1.5713933149920862,2.3015694618225098,0.0027742290403693914,-0.003915236331522465,0.0016227305168285966,-0.004183788318186998,-6.399457924999297e-05,0.001118087093345821,0.4596867263317108,-0.1149216815829277,-9.02135181427002,0.831413209438324,47.685096740722656,-0.17255665361881256,-4.201496124267578,-2.409724235534668,-0.3870756924152374,0.045408133417367935,-0.19699370861053467,24.0625,24.75,23.875,25.75,25.9375,26.375
1.0,1.0551411152494357,0.7841293863278648,-0.8266201565124416,0.01393052496670656,-0.0334016313744888,-0.06120446480982252,-0.5388388115737925,-0.3244734997485101,0.26003600325527865,-3.0786613572351156,0.6248591612221782,0.00016217262770886672,0.0013128824430551486,-0.001347813966762772,0.0021059882085875665,-0.002023000456137861,0.00615295926220423,0.0016540920516139698,0.32653796672821045,-1.1519628924182435,1.6624015013324183,-2.07976832012319,-1.5713933149920862,2.3015694618225098,0.0027742290403693914,-0.003915236331522465,0.0016227305168285966,-0.004183788318186998,-6.399457924999297e-05,0.001118087093345821,0.4596867263317108,-0.1149216815829277,-9.02135181427002,0.831413209438324,47.685096740722656,-0.17255665361881256,-4.201496124267578,-2.409724235534668,-0.3870756924152374,0.045408133417367935,-0.19699370861053467,24.0625,24.75,23.875,25.75,25.9375,26.375
1.0,0.2166509161620999,0.1644757675177931,-1.1332940850824933,0.01204943285209024,-0.03861806043886388,-0.05183661356713863,-0.5388362761113988,-0.32448674097693825,0.2600343295512073,-3.0786513298136304,0.6248565225306744,0.00017285853028634458,0.0003737993790637581,-0.0011723995802270734,0.0026231913170733476,-0.0021495158179217684,0.006515145170839355,0.0018862959615444195,0.32656168937683105,-1.1519506436637421,1.6623881498919886,-2.0797678432860316,-1.5714057127581995,2.3015928268432617,0.002011065138503909,-0.003040601033717394,-0.0010927306720986962,-0.002726783277466893,-6.309726450126618e-05,0.00012316879292484373,0.07661445438861847,-0.038307227194309235,-9.21288776397705,0.7083203792572021,47.657325744628906,-0.1545032113790512,-4.275791645050049,-2.277984142303467,-0.40866315364837646,0.05352623015642166,-0.16073071956634521,24.0625,24.75,23.875,25.75,25.9375,26.375
1.0,-1.1084000342122289,-1.377097763279313,-1.0469440418405704,-0.038071639866758766,0.004345812811308402,-0.054074933124079475,-0.5388228564381613,-0.32447407899749764,0.26001535458216135,-3.078677403080597,0.6248241081970838,1.9546896075878082e-07,0.0005078409873718497,-0.0009448501730289628,0.0016989784422321219,-0.001266964149392698,0.003921014565475277,0.0017221948110785284,0.3265376091003418,-1.1519622963717957,1.662436310444967,-2.079719205895895,-1.5713337103473108,2.3015451431274414,0.0017311304109171033,-0.0022178764920681715,-0.0004280969442334026,-0.0014740191400051117,-6.222477531991899e-05,8.042042281886097e-06,-0.07661445438861847,0.2106897532939911,-9.232041358947754,0.7620334029197693,47.6707649230957,-0.1841965913772583,-3.9325268268585205,-2.0146408081054688,-0.45655155181884766,0.03972913324832916,-0.17199328541755676,24.0625,24.75,23.875,25.75,25.9375,26.375
1.0,-1.1084000342122289,-1.377097763279313,-1.0469440418405704,-0.038071639866758766,0.004345812811308402,-0.054074933124079475,-0.5388228564381613,-0.32447407899749764,0.26001535458216135,-3.078677403080597,0.6248241081970838,1.9546896075878082e-07,0.0005078409873718497,-0.0009448501730289628,0.0016989784422321219,-0.001266964149392698,0.003921014565475277,0.0017221948110785284,0.3265376091003418,-1.1519622963717957,1.662436310444967,-2.079719205895895,-1.5713337103473108,2.3015451431274414,0.0017311304109171033,-0.0022178764920681715,-0.0004280969442334026,-0.0014740191400051117,-6.222477531991899e-05,8.042042281886097e-06,-0.07661445438861847,0.2106897532939911,-9.232041358947754,0.7620334029197693,47.6707649230957,-0.1841965913772583,-3.9325268268585205,-2.0146408081054688,-0.45655155181884766,0.03972913324832916,-0.17199328541755676,24.0625,24.75,23.875,25.75,25.9375,26.375
1.0,-2.894074795025699,-2.8423235825268827,-1.1528156095667297,-0.08960246381890176,0.05856358250117929,-0.042441492129972724,-0.538813211050767,-0.3244812744046866,0.26001989596397235,-3.0786421223456926,0.6247587363521878,2.086127220951279e-05,0.0007311310242172905,-0.000654508547230139,5.827049062302467e-05,-0.00013928592426805034,0.000602885499223594,0.001400631141924885,0.32656145095825195,-1.1519738894752045,1.6624367872821253,-2.0796953640379847,-1.5713813940631312,2.301532745361328,0.0014014641055837274,-0.0007287281332537532,0.0011053751222789288,-0.000992121989838779,-6.137613672763109e-05,5.250878984952578e-07,-0.13407528400421143,0.26815059781074524,-9.28950309753418,0.7777001857757568,47.67255783081055,-0.1490808129310608,-3.8421454429626465,-2.0088894367218018,-0.49759483337402344,0.04594956710934639,-0.17894433438777924,24.0625,24.75,23.875,25.75,25.9375,26.375
1.0,-2.894074795025699,-2.8423235825268827,-1.1528156095667297,-0.08960246381890176,0.05856358250117929,-0.042441492129972724,-0.538813211050767,-0.3244812744046866,0.26001989596397235,-3.0786421223456926,0.6247587363521878,2.086127220951279e-05,0.0007311310242172905,-0.000654508547230139,5.827049062302467e-05,-0.00013928592426805034,0.000602885499223594,0.001400631141924885,0.32656145095825195,-1.1519738894752045,1.6624367872821253,-2.0796953640379847,-1.5713813940631312,2.301532745361328,0.0014014641055837274,-0.0007287281332537532,0.0011053751222789288,-0.000992121989838779,-6.137613672763109e-05,5.250878984952578e-07,-0.13407528400421143,0.26815059781074524,-9.28950309753418,0.7777001857757568,47.67255783081055,-0.1490808129310608,-3.8421454429626465,-2.0088894367218018,-0.49759483337402344,0.04594956710934639,-0.17894433438777924,24.0625,24.75,23.875,25.75,25.9375,26.375
1.0,-2.9788842502296946,-3.467381223268319,-0.7917396443287711,-0.11808836074292828,0.1280290183098855,-0.04547135853191912,-0.5388234079182748,-0.3244846729962426,0.26002678647181204,-3.0786481551120173,0.6247800265171638,4.8038129506566376e-05,0.002554799550028377,0.0002047308069032177,-0.0035825875147927613,0.0025437781766090915,-0.007268106056735035,0.0010367033519966843,0.3265613317489624,-1.1519615215114136,1.6624038855182093,-2.0796948872008265,-1.5713813940631312,2.3015451431274414,0.0010360254673287272,-9.776817933015991e-06,0.008241217583417892,-0.0005311869899742305,-6.05502791586332e-05,3.428448991371624e-08,-0.325611412525177,0.28730422258377075,-9.366117477416992,0.7038487195968628,47.6627082824707,-0.1578136682510376,-3.9597606658935547,-2.3935585021972656,-0.5413281917572021,0.04425579309463501,-0.1785532832145691,24.0625,24.75,23.875,25.75,25.9375,26.375
1.0,-2.9788842502296946,-3.467381223268319,-0.7917396443287711,-0.11808836074292828,0.1280290183098855,-0.04547135853191912,-0.5388234079182748,-0.3244846729962426,0.26002678647181204,-3.0786481551120173,0.6247800265171638,4.8038129506566376e-05,0.0020346105418637345,-4.481652878735727e-05,-0.0027919421976612467,0.0015024280010550624,-0.004219529242979837,0.0011468759412706084,0.3265613615512848,-1.151997522716858,1.6624634901629847,-2.079707761804098,-1.571369473134176,2.3015570640563965,0.001147048780694604,-1.3116849117977836e-07,0.006854666862636805,-0.0023758092429488897,-5.974639134365134e-05,2.2385324704998766e-09,-0.38307225704193115,0.2106897532939911,-9.308656692504883,0.8000850081443787,47.66628646850586,-0.2068902999162674,-3.846950054168701,-2.360247850418091,-0.5844966173171997,0.03992762044072151,-0.1626063585281372,24.0625,24.75,23.875,25.75,25.9375,26.375
