num_insertion, tcp_force_x[N]        , tcp_force_y[N]        , tcp_force_z[N]        , tcp_force_rx[Nm?]     , tcp_force_ry[Nm?]     , tcp_force_rz[Nm?]    , tcp_pose_x[m]      , tcp_pose_y[m]       , tcp_pose_z[m]      , tcp_pose_rx[rot_vec_x], tcp_pose_ry[rot_vec_y], tcp_pose_rz[rot_vec_z] , tcp_velo_x[m/s]        , tcp_velo_y[m/s]        , tcp_velo_z[m/s]        , tcp_velo_rx[rot_vec_x/s], tcp_velo_ry[rot_vec_y/s], tcp_velo_rz[rot_vec_z/s], q1[rad]            , q2[rad]            , q3[rad]           , q4[rad]            , q5[rad]            , q6[rad]           , qd1[rad/s]             , qd2[rad/s]             , qd3[rad/s]             , qd4[rad/s]             , qd5[rad/s]             , qd6[rad/s]             , tool_acc_x           , tool_acc_y           , tool_acc_z         , current_of_whole_robot[A], voltage_of_whole_robot[V], current_J1[A]        , current_J2[A]      , current_J3[A]      , current_J4[A]          , current_J5[A]          , current_J6[A]       , temp_J1[C], temp_J2[C], temp_J3[C], temp_J4[C], temp_J5[C], temp_J6[C]
          1.0, 1.4472480590393872    , 1.2392803434487327    , -0.02573489435453504  , 0.06355812395709051   , -0.05880785259665821  , -0.05254932904565757 , -0.5388257478623505, -0.32447807663169564, 0.26002298056907946, -3.078658951334847    , 0.6248012609822667    , 8.779773575551316e-05  , 0.001214485851027004   , -0.0013050167932615769 , 0.0019295297823072096  , -0.0019201899030559665  , 0.005913226180151263    , 0.0013188578759109775   , 0.3265499472618103 , -1.1519627136043091, 1.6624253431903284, -2.0797444782652796, -1.5713813940631312, 2.3015456199645996, 0.0026601357385516167  , -0.0035561530385166407 , 0.0015222638612613082  , -0.0041822572238743305 , -8.470930333714932e-05 , 0.001339309848845005   , 0.4213795065879822   , -0.07661445438861847 , -9.059659004211426 ,        0.8045620322227478,        47.6734504699707  , -0.18055719137191772 , -4.257140159606934 , -2.4921252727508545, -0.40524792671203613   , 0.059960875660181046   , -0.1766151487827301 ,       24.0,    24.625 ,    23.8125,    25.5   ,    25.6875,    26.125
          1.0, 1.4472480590393872    , 1.2392803434487327    , -0.02573489435453504  , 0.06355812395709051   , -0.05880785259665821  , -0.05254932904565757 , -0.5388257478623505, -0.32447807663169564, 0.26002298056907946, -3.078658951334847    , 0.6248012609822667    , 8.779773575551316e-05  , 0.001214485851027004   , -0.0013050167932615769 , 0.0019295297823072096  , -0.0019201899030559665  , 0.005913226180151263    , 0.0013188578759109775   , 0.3265499472618103 , -1.1519627136043091, 1.6624253431903284, -2.0797444782652796, -1.5713813940631312, 2.3015456199645996, 0.0026601357385516167  , -0.0035561530385166407 , 0.0015222638612613082  , -0.0041822572238743305 , -8.470930333714932e-05 , 0.001339309848845005   , 0.4213795065879822   , -0.07661445438861847 , -9.059659004211426 ,        0.8045620322227478,        47.6734504699707  , -0.18055719137191772 , -4.257140159606934 , -2.4921252727508545, -0.40524792671203613   , 0.059960875660181046   , -0.1766151487827301 ,       24.0,    24.625 ,    23.8125,    25.5   ,    25.6875,    26.125
          1.0, 0.7152743521986913    , 0.7497507034451942    , -0.35450467328457796  , 0.05948171143544967   , -0.055174122558474585 , -0.04112182306171878 , -0.5388332727686252, -0.32447516614736316, 0.26001207330290793, -3.0786518268880845   , 0.6248760896409616    , 3.46629860862882e-05   , 0.0005944340404019221  , -0.0010517263363348372 , 0.00193040766481673    , -0.0017571771890840273  , 0.005426790839040397    , 0.0019444304246273012   , 0.3265376687049866 , -1.151938484316208 , 1.6624134222613733, -2.079731603662008 , -1.571357552205221 , 2.3015809059143066, 0.0019445407669991255  , -0.002666472690179944  , 3.1809613574296236e-05 , -0.003068706253543496  , -8.372429147129878e-05 , -1.4181553069647634e-06, 0.17238253355026245  , 0.09576806426048279  , -9.232041358947754 ,        0.7709873914718628,        47.69584274291992 , -0.1448032557964325  , -4.258895397186279 , -2.2780091762542725, -0.39544492959976196   , 0.06918109953403473    , -0.1711166799068451 ,       24.0,    24.625 ,    23.8125,    25.5   ,    25.6875,    26.125
          1.0, 0.7152743521986913    , 0.7497507034451942    , -0.35450467328457796  , 0.05948171143544967   , -0.055174122558474585 , -0.04112182306171878 , -0.5388332727686252, -0.32447516614736316, 0.26001207330290793, -3.0786518268880845   , 0.6248760896409616    , 3.46629860862882e-05   , 0.0005195419436304712  , -0.0009144657488803605 , 0.0012392514803024283  , -0.001099884123102886   , 0.0034905143155633317   , 0.002390342670833164    , 0.32657361030578613, -1.151950166826584 , 1.66240102449526  , -2.079719205895895 , -1.571357552205221 , 2.301532506942749 , 0.001693884376436472   , -0.0016989944269880652 , 4.2676660427787283e-07 , -0.0019601082894951105 , -8.276195148937404e-05 , -0.0006973919225856662 , -0.019153613597154617, 0.19153612852096558  , -9.21288776397705  ,        0.7127973437309265,        47.70121383666992 , -0.11256614327430725 , -4.358860492706299 , -2.3077409267425537, -0.4081699252128601    , 0.05995601415634155    , -0.15775024890899658,       24.0,    24.625 ,    23.8125,    25.5   ,    25.6875,    26.125
          1.0, -0.37579439645275337  , -0.6987806816036761   , -0.30749528329526943  , 0.01816600941357536   , -0.007616556154055901 , -0.037241955038641174, -0.5388227799613147, -0.32449493281929886, 0.2600234947765566 , -3.078683929762794    , 0.6247474276077015    , 5.0525204121361606e-05 , 0.0005195419436304712  , -0.0009144657488803605 , 0.0012392514803024283  , -0.001099884123102886   , 0.0034905143155633317   , 0.002390342670833164    , 0.32657361030578613, -1.151950166826584 , 1.66240102449526  , -2.079719205895895 , -1.571357552205221 , 2.301532506942749 , 0.001693884376436472   , -0.0016989944269880652 , 4.2676660427787283e-07 , -0.0019601082894951105 , -8.276195148937404e-05 , -0.0006973919225856662 , -0.019153613597154617, 0.19153612852096558  , -9.21288776397705  ,        0.7127973437309265,        47.70121383666992 , -0.11256614327430725 , -4.358860492706299 , -2.3077409267425537, -0.4081699252128601    , 0.05995601415634155    , -0.15775024890899658,       24.0,    24.625 ,    23.8125,    25.5   ,    25.6875,    26.125
          1.0, -2.2594065511118924   , -1.8635632086821206   , -0.39791174820042113  , -0.03412013918182595  , 0.03271479499336429   , -0.03321555128224682 , -0.5388109546083355, -0.32448951337061605, 0.2599983566148863 , -3.0786126391180186   , 0.6247721739957968    , -8.690337104494607e-05 , 0.0004899527677747542  , -0.0005534755455690589 , 0.0010458719711981769  , -0.0005399735058030153  , 0.0018469509605950317   , 0.001874357730733379    , 0.3265734016895294 , -1.1519381564906617, 1.6624248663531702, -2.079646726647848 , -1.571369473134176 , 2.3015568256378174, 0.001122394111007452   , -0.0016593086766079068 , 5.725619089957945e-09  , -0.00026307368534617126, -8.182142482837662e-05 , -0.0007522000232711434 , -0.325611412525177   , 0.3064578175544739   , -9.327810287475586 ,        0.8112748265266418,        47.71196365356445 , -0.16559302806854248 , -3.963069438934326 , -2.1121442317962646, -0.4754931330680847    , 0.0636373832821846     , -0.14984847605228424,       24.0,    24.625 ,    23.8125,    25.5   ,    25.6875,    26.125
          1.0, -2.2594065511118924   , -1.8635632086821206   , -0.39791174820042113  , -0.03412013918182595  , 0.03271479499336429   , -0.03321555128224682 , -0.5388109546083355, -0.32448951337061605, 0.2599983566148863 , -3.0786126391180186   , 0.6247721739957968    , -8.690337104494607e-05 , 0.0004899527677747542  , -0.0005534755455690589 , 0.0010458719711981769  , -0.0005399735058030153  , 0.0018469509605950317   , 0.001874357730733379    , 0.3265734016895294 , -1.1519381564906617, 1.6624248663531702, -2.079646726647848 , -1.571369473134176 , 2.3015568256378174, 0.001122394111007452   , -0.0016593086766079068 , 5.725619089957945e-09  , -0.00026307368534617126, -8.182142482837662e-05 , -0.0007522000232711434 , -0.325611412525177   , 0.3064578175544739   , -9.327810287475586 ,        0.8112748265266418,        47.71196365356445 , -0.16559302806854248 , -3.963069438934326 , -2.1121442317962646, -0.4754931330680847    , 0.0636373832821846     , -0.14984847605228424,       24.0,    24.625 ,    23.8125,    25.5   ,    25.6875,    26.125
          1.0, -2.7423302161946728   , -2.8856201282003697   , -0.35999312528962696  , -0.05470810792953054  , 0.08897160561943421   , -0.031522096274557466, -0.5388171719494993, -0.32446051659448977, 0.26002901981172744, -3.078623961656219    , 0.6248325726587924    , -2.4412382508506856e-05, 0.0021598544659091564  , -8.55600957423233e-06  , -0.0018142987294991614 , 0.001574964672789122    , -0.004356467763772469   , 0.0014891085721664588   , 0.32652547955513   , -1.1519979995540162, 1.662438694630758 , -2.079646726647848 , -1.571369473134176 , 2.3015451431274414, 0.0011600024299696088  , -0.0013796964194625616 , 0.0060285963118076324  , -1.7176831534015946e-05, -8.090205665212125e-05 , -0.0003285942948423326 , -0.363918662071228   , 0.24899697303771973  , -9.442731857299805 ,        0.6971306204795837,        47.681514739990234, -0.172130286693573   , -3.9036502838134766, -2.2336325645446777, -0.518385112285614     , 0.0707072839140892     , -0.17255264520645142,       24.0,    24.625 ,    23.8125,    25.5   ,    25.6875,    26.125
          1.0, -2.7423302161946728   , -2.8856201282003697   , -0.35999312528962696  , -0.05470810792953054  , 0.08897160561943421   , -0.031522096274557466, -0.5388171719494993, -0.32446051659448977, 0.26002901981172744, -3.078623961656219    , 0.6248325726587924    , -2.4412382508506856e-05, 0.0021598544659091564  , -8.55600957423233e-06  , -0.0018142987294991614 , 0.001574964672789122    , -0.004356467763772469   , 0.0014891085721664588   , 0.32652547955513   , -1.1519979995540162, 1.662438694630758 , -2.079646726647848 , -1.571369473134176 , 2.3015451431274414, 0.0011600024299696088  , -0.0013796964194625616 , 0.0060285963118076324  , -1.7176831534015946e-05, -8.090205665212125e-05 , -0.0003285942948423326 , -0.363918662071228   , 0.24899697303771973  , -9.442731857299805 ,        0.6971306204795837,        47.681514739990234, -0.172130286693573   , -3.9036502838134766, -2.2336325645446777, -0.518385112285614     , 0.0707072839140892     , -0.17255264520645142,       24.0,    24.625 ,    23.8125,    25.5   ,    25.6875,    26.125
          1.0, -2.169832888441493    , -2.2479020234746385   , 0.019163309474135925  , -0.05468820792592486  , 0.10805375095292645   , -0.042898972242308556, -0.5388139203632911, -0.32450491614680554, 0.26002916292550426, -3.0786675165612736   , 0.6247451415837376    , 8.037116869282085e-05  , 0.002631489250696496   , -9.657815475560682e-05 , -0.0033860967255684164 , 0.002556384019643627    , -0.007243427759413267   , 0.001565832201271846    , 0.3265974819660187 , -1.1519615215114136, 1.6624038855182093, -2.0797187290587367, -1.5713813940631312, 2.3015570640563965, 0.0015434814849868417  , -4.80750750284642e-05  , 0.007730192970484495   , -1.121524405789387e-06 , -8.000310481293127e-05 , -2.1454859961522743e-05, -0.363918662071228   , 0.24899697303771973  , -9.308656692504883 ,        0.8000850081443787,        47.6949462890625  , -0.15558597445487976 , -3.9168193340301514, -2.497262477874756 , -0.559061586856842     , 0.060262203216552734   , -0.16844385862350464,       24.0,    24.625 ,    23.8125,    25.5   ,    25.6875,    26.125
