num_insertion,tcp_force_x[N],tcp_force_y[N],tcp_force_z[N],tcp_force_rx[Nm?],tcp_force_ry[Nm?],tcp_force_rz[Nm?],tcp_pose_x[m],tcp_pose_y[m],tcp_pose_z[m],tcp_pose_rx[rot_vec_x],tcp_pose_ry[rot_vec_y],tcp_pose_rz[rot_vec_z],tcp_velo_x[m/s],tcp_velo_y[m/s],tcp_velo_z[m/s],tcp_velo_rx[rot_vec_x/s],tcp_velo_ry[rot_vec_y/s],tcp_velo_rz[rot_vec_z/s],q1[rad],q2[rad],q3[rad],q4[rad],q5[rad],q6[rad],qd1[rad/s],qd2[rad/s],qd3[rad/s],qd4[rad/s],qd5[rad/s],qd6[rad/s],tool_acc_x,tool_acc_y,tool_acc_z,current_of_whole_robot[A],voltage_of_whole_robot[V],current_J1[A],current_J2[A],current_J3[A],current_J4[A],current_J5[A],current_J6[A],temp_J1[C],temp_J2[C],temp_J3[C],temp_J4[C],temp_J5[C],temp_J6[C]
1.0,0.6052374715662352,0.7953538520440631,-0.4584809100789693,0.003640301609941463,-0.029704101962667838,-0.05365980193392737,-0.5388357331162991,-0.3244936409196249,0.2600193172074553,-3.078703471841417,0.6248504529007857,8.265576619563775e-05,0.0014134461856317108,0.0004909149300577852,0.0019730873809025756,-0.0018922369448570306,0.00586458265539731,-0.0019824856675159383,0.32656097412109375,-1.1519277852824708,1.6623905340777796,-2.079768796960348,-1.5713337103473108,2.301581621170044,-4.352969895649039e-08,-0.005914811044931412,0.004927832167595625,-0.005174080841243267,-9.039543510880321e-05,0.0019800506997853518,0.5746084451675415,-0.40222588181495667,-9.155426979064941,0.7799360156059265,47.67792892456055,-0.1489807665348053,-4.063104629516602,-2.5795161724090576,-0.40357959270477295,0.06373234838247299,-0.17895780503749847,24.0625,24.6875,23.8125,25.6875,25.9375,26.3125
1.0,1.101288039705934,1.4258875572265302,-0.5500232460143495,0.020423096400011644,-0.03602214188231986,-0.05973022954121688,-0.5388280696639299,-0.324493844841429,0.26000294077225705,-3.0786409247986612,0.6247984408661483,3.849961492293916e-05,0.00021584394288779439,8.256978211108023e-05,0.002456703974390633,-0.002304028799872553,0.007054744652488167,-0.0009785375912317515,0.3265730142593384,-1.151914970283844,1.6624015013324183,-2.0797320804991664,-1.5713813940631312,2.3015692234039307,-5.8400650981838e-10,-0.003978119231760502,0.0009674553875811398,-0.004409851506352425,-8.927453745855018e-05,0.0009763637790456414,0.325611412525177,-0.17238253355026245,-9.155426979064941,0.7665104269981384,47.681514739990234,-0.156142458319664,-4.286043167114258,-2.4210124015808105,-0.3924561142921448,0.042446576058864594,-0.16940464079380035,24.0625,24.6875,23.8125,25.6875,25.9375,26.3125
1.0,0.3923688999168575,0.719228186176591,-0.7389406115694487,0.013708224224912734,-0.02584320804058676,-0.05285976713919526,-0.5388173980142337,-0.3245082675459052,0.2599918818595313,-3.0786485987623444,0.6247417504836709,-4.585008139266711e-05,-5.65825626408883e-06,7.036106887727005e-06,0.001961344914777019,-0.0016976565575792175,0.005265543407089611,0.0008334245226820354,0.3265969753265381,-1.151902512913086,1.66240102449526,-2.079695840875143,-1.571357552205221,2.3015568256378174,-7.835192564198401e-12,-0.002754423301666975,2.3689943191129714e-05,-0.002800922840833664,-8.818116475595161e-05,-0.0008348481496796012,0.019153613597154617,0.05746084079146385,-9.193734169006348,0.7956027388572693,47.6707649230957,-0.22824347019195557,-4.314121246337891,-2.299873113632202,-0.39356669783592224,0.05475308746099472,-0.1568363457918167,24.0625,24.6875,23.8125,25.6875,25.9375,26.3125
1.0,0.3923688999168575,0.719228186176591,-0.7389406115694487,0.013708224224912734,-0.02584320804058676,-0.05285976713919526,-0.5388173980142337,-0.3245082675459052,0.2599918818595313,-3.0786485987623444,0.6247417504836709,-4.585008139266711e-05,-5.65825626408883e-06,7.036106887727005e-06,0.001961344914777019,-0.0016976565575792175,0.005265543407089611,0.0008334245226820354,0.3265969753265381,-1.151902512913086,1.66240102449526,-2.079695840875143,-1.571357552205221,2.3015568256378174,-7.835192564198401e-12,-0.002754423301666975,2.3689943191129714e-05,-0.002800922840833664,-8.818116475595161e-05,-0.0008348481496796012,0.019153613597154617,0.05746084079146385,-9.193734169006348,0.7956027388572693,47.6707649230957,-0.22824347019195557,-4.314121246337891,-2.299873113632202,-0.39356669783592224,0.05475308746099472,-0.1568363457918167,24.0625,24.6875,23.8125,25.6875,25.9375,26.3125
1.0,-1.2956301603822427,-1.033756791889088,-0.844961863004,-0.03228746158752467,0.011834761238964485,-0.042167449534778655,-0.5388141715323526,-0.324491611353535,0.2600191887076106,-3.0786644060559625,0.6247833857949449,1.842398960354595e-05,6.454100222523728e-05,3.0928911009594794e-05,0.001394518044936349,-0.0009991023393350615,0.003211392715725525,0.0007564216653954945,0.3265730142593384,-1.151962236767151,1.6624248663531702,-2.07970728496694,-1.571357552205221,2.3015568256378174,-1.0511910623640236e-13,-0.00205799238756299,3.178308247697714e-07,-0.0013042924692854285,-8.711426926311105e-05,-0.0007571395253762603,-0.038307227194309235,0.1149216815829277,-9.308655738830566,0.6859408020973206,47.69136428833008,-0.21276557445526123,-4.010953426361084,-2.1065611839294434,-0.47206416726112366,0.051174864172935486,-0.14949128031730652,24.0625,24.6875,23.8125,25.6875,25.9375,26.3125
1.0,-1.2956301603822427,-1.033756791889088,-0.844961863004,-0.03228746158752467,0.011834761238964485,-0.042167449534778655,-0.5388141715323526,-0.324491611353535,0.2600191887076106,-3.0786644060559625,0.6247833857949449,1.842398960354595e-05,6.454100222523728e-05,3.0928911009594794e-05,0.001394518044936349,-0.0009991023393350615,0.003211392715725525,0.0007564216653954945,0.3265730142593384,-1.151962236767151,1.6624248663531702,-2.07970728496694,-1.571357552205221,2.3015568256378174,-1.0511910623640236e-13,-0.00205799238756299,3.178308247697714e-07,-0.0013042924692854285,-8.711426926311105e-05,-0.0007571395253762603,-0.038307227194309235,0.1149216815829277,-9.308655738830566,0.6859408020973206,47.69136428833008,-0.21276557445526123,-4.010953426361084,-2.1065611839294434,-0.47206416726112366,0.051174864172935486,-0.14949128031730652,24.0625,24.6875,23.8125,25.6875,25.9375,26.3125
1.0,-2.3669585198455727,-2.6828368800456834,-0.8103883701295848,-0.08566181188463312,0.07982183088270584,-0.04542679163392456,-0.5388138242807251,-0.32450705427002696,0.26002371457389706,-3.078669166153745,0.6247268204458445,6.680552314124129e-07,0.0010164155600180939,0.0003555400451576475,-0.0005869760258643779,0.0005015276520079086,-0.0011937614906934763,0.0004155004053294843,0.3265969753265381,-1.1519501072219391,1.6623895804034632,-2.0796710453429164,-1.571357552205221,2.3015449047088623,-1.410306998442213e-15,-0.0014261084143072367,0.003484677756205201,-0.0007667445461265743,-8.607283234596252e-05,-0.00041554885683581233,-0.3447650372982025,0.24899697303771973,-9.404424667358398,0.7418897151947021,47.668975830078125,-0.23173269629478455,-3.9492883682250977,-2.0333964824676514,-0.5156167149543762,0.04977500066161156,-0.1812867522239685,24.0625,24.6875,23.8125,25.6875,25.9375,26.3125
1.0,-2.3669585198455727,-2.6828368800456834,-0.8103883701295848,-0.08566181188463312,0.07982183088270584,-0.04542679163392456,-0.5388138242807251,-0.32450705427002696,0.26002371457389706,-3.078669166153745,0.6247268204458445,6.680552314124129e-07,0.0010164155600180939,0.0003555400451576475,-0.0005869760258643779,0.0005015276520079086,-0.0011937614906934763,0.0004155004053294843,0.3265969753265381,-1.1519501072219391,1.6623895804034632,-2.0796710453429164,-1.571357552205221,2.3015449047088623,-1.410306998442213e-15,-0.0014261084143072367,0.003484677756205201,-0.0007667445461265743,-8.607283234596252e-05,-0.00041554885683581233,-0.3447650372982025,0.24899697303771973,-9.404424667358398,0.7418897151947021,47.668975830078125,-0.23173269629478455,-3.9492883682250977,-2.0333964824676514,-0.5156167149543762,0.04977500066161156,-0.1812867522239685,24.0625,24.6875,23.8125,25.6875,25.9375,26.3125
1.0,-2.2420485682766147,-3.1441783736784625,-0.5895963561215223,-0.12369520957745989,0.1443319896370094,-0.050546043928668974,-0.538800682878332,-0.32449100098277595,0.25999293293546866,-3.0786024373661474,0.6247710782211084,-4.009292053560585e-05,0.0021331181965496,0.0007364198198764359,-0.0033616523820784046,0.0023889562259647333,-0.0067373088115258,0.0003283472786850352,0.32658493518829346,-1.151949630384781,1.6624639670001429,-2.0796948872008265,-1.5713933149920862,2.3015689849853516,-1.8921068297880864e-17,-0.00012921605957672,0.007936644367873669,-0.000659553857985884,-8.505606820108369e-05,-0.00032769262907095253,-0.40222588181495667,0.2106897532939911,-9.366117477416992,0.7486078143119812,47.686885833740234,-0.200951486825943,-3.9365744590759277,-2.4504146575927734,-0.5392619967460632,0.060181550681591034,-0.16239109635353088,24.0625,24.6875,23.8125,25.6875,25.9375,26.3125
1.0,-2.6207865502006578,-2.43234663221049,-0.26806377428799766,-0.10691430315389991,0.11769906210201275,-0.04767150671813397,-0.5388031697835256,-0.3244956002900948,0.25999869489285155,-3.078643198807842,0.6247603371919418,-4.9809079727648864e-05,0.0015735714827865175,0.0005455103646461229,-0.002643456480401734,0.0014454624638963417,-0.003977002584206624,0.00027622234421227914,0.32658493518829346,-1.1519496005824585,1.6624510923968714,-2.079695840875143,-1.571357552205221,2.3015570640563965,-2.5385027871091916e-19,-1.733598310238449e-06,0.006495563313364983,-0.002263036323711276,-8.406303822994232e-05,-0.00027634200523607433,-0.363918662071228,0.2298433631658554,-9.21288776397705,0.7575564384460449,47.700321197509766,-0.24112167954444885,-3.872176170349121,-2.364804983139038,-0.5835057497024536,0.05205371230840683,-0.16724486649036407,24.0625,24.6875,23.8125,25.6875,25.9375,26.3125
