timestamp[s],tcp_force_x[N],tcp_force_y[N],tcp_force_z[N],tcp_force_rx[Nm?],tcp_force_ry[Nm?],tcp_force_rz[Nm?],tcp_pose_x[m],tcp_pose_y[m],tcp_pose_z[m],tcp_pose_rx[rot_vec_x],tcp_pose_ry[rot_vec_y],tcp_pose_rz[rot_vec_z],tcp_velo_x[m/s],tcp_velo_y[m/s],tcp_velo_z[m/s],tcp_velo_rx[rot_vec_x/s],tcp_velo_ry[rot_vec_y/s],tcp_velo_rz[rot_vec_z/s],q1[rad],q2[rad],q3[rad],q4[rad],q5[rad],q6[rad],qd1[rad/s],qd2[rad/s],qd3[rad/s],qd4[rad/s],qd5[rad/s],qd6[rad/s],tool_acc_x,tool_acc_y,tool_acc_z,current_of_whole_robot[A],voltage_of_whole_robot[V],current_J1[A],current_J2[A],current_J3[A],current_J4[A],current_J5[A],current_J6[A],temp_J1[C],temp_J2[C],temp_J3[C],temp_J4[C],temp_J5[C],temp_J6[C]
7.179915e-07,-1.0013835,-1.0212721,0.0005293532,-0.03644572,0.018709358,0.0017172515,-0.37285453,-0.3282227,0.059915368,-3.0784612,0.6248046,-0.00038182974,0.0024797407,0.0011652464,-0.003517684,0.0035844024,-0.007813367,1.9211736e-06,0.4481742,-1.4708371,2.0096085,-2.1076791,-1.5706495,2.4230556,-4.936877e-05,0.0036437234,0.0038081685,0.0011424277,0.00016593037,-5.3651987e-05,0.11492168,0.2681506,-8.810662,0.7463667,47.734352,-0.084387966,-2.819201,-2.49219,-0.49810752,0.10284917,-0.12556042,27.0,28.1875,27.125,30.5625,32.25,32.875
0.002054766,-0.6118137,-1.642683,-0.4016864,-0.009622912,0.023628138,-0.002960767,-0.3728765,-0.32821393,0.059924927,-3.078464,0.6248044,-0.0002822004,-0.00062576256,-0.0003345858,-0.003005698,-0.0007083068,0.0010775098,5.8209853e-06,0.4481623,-1.4708487,2.0096085,-2.1077197,-1.5706857,2.4230433,-4.8482303e-05,0.004819802,0.0038835527,-0.009981964,0.0001570245,-5.3209067e-05,0.019153614,0.24899697,-8.868123,0.7553206,47.705692,-0.1625827,-2.822317,-2.3515291,-0.4776889,0.11087677,-0.12841718,27.0,28.1875,27.125,30.5625,32.25,32.875
0.004054372,-0.63640815,-0.8309296,-0.25655487,-0.019672574,0.020616809,-0.009532211,-0.3728855,-0.3282119,0.05991618,-3.0784647,0.6248047,-0.00028057257,-0.0020734281,-0.001032908,-0.0020536454,-0.003157378,0.0061600106,7.2863495e-06,0.44815025,-1.4708252,2.0096085,-2.1077445,-1.5706857,2.4230313,-4.762711e-05,0.0038020515,0.0038691994,-0.014591635,0.00015153243,-5.2599615e-05,0.038307227,0.22984336,-8.963891,0.683705,47.723602,-0.0932708,-3.0370736,-2.5601454,-0.35130262,0.09526434,-0.13806011,27.0,28.1875,27.125,30.5625,32.25,32.875
0.00605393,-0.4656365,-0.6107841,-0.26807788,0.0007438269,0.004859418,-0.008020892,-0.37289906,-0.328208,0.059920233,-3.0784848,0.62490565,-0.0002618854,-0.0010382996,-0.00053045526,-0.0014526374,-0.0017880438,0.0033482604,6.209356e-06,0.44811413,-1.4708377,2.0096204,-2.1077774,-1.5706614,2.4230556,-4.6801542e-05,0.0022822872,0.0028690726,-0.008944285,0.00014658258,-5.199276e-05,-0.019153614,0.2681506,-8.963891,0.71279734,47.696735,-0.104884624,-2.9610248,-2.5169458,-0.35317248,0.10901955,-0.1252617,27.0,28.1875,27.125,30.5625,32.25,32.875
0.008054384,0.05730689,0.22346571,-0.7242877,0.027868452,-0.0132077355,-0.0072950376,-0.37287924,-0.32820484,0.059895925,-3.078446,0.62487847,-0.00035167855,-0.00031966885,-0.00018148421,-0.0010245885,-0.0007207436,0.0011566079,5.5708824e-06,0.44812617,-1.4708022,2.0096314,-2.107752,-1.5706614,2.4230556,-4.6004116e-05,0.00137018,0.0019026785,-0.004628073,0.00014195722,-5.1398973e-05,-0.019153614,0.1340753,-9.078813,0.7284641,47.70659,-0.12044525,-2.9188116,-2.479507,-0.40685147,0.10666312,-0.1322708,27.0,28.1875,27.125,30.5625,32.25,32.875
0.010054566,-0.41030538,0.6302373,-1.0807129,0.044106897,-0.038099732,-0.0065682703,-0.37285036,-0.3282207,0.05988546,-3.078452,0.6248219,-0.0003934625,-0.0001006638,-7.791178e-05,-0.0009178156,-0.00014775559,-7.35898e-05,3.2596197e-06,0.4481742,-1.4708021,2.0096552,-2.1077516,-1.5706495,2.4230676,-5.5157965e-05,0.001486687,0.0010531242,-0.0025381094,0.00016150046,-5.8370355e-05,-0.019153614,0.076614454,-9.2703495,0.73741806,47.694054,-0.5444134,-2.330513,-3.0264835,-0.45294297,0.10177775,-0.20983285,27.0,28.1875,27.125,30.5625,32.25,32.875
0.012053845,-0.27013016,0.1894432,-1.4073977,0.0180027,-0.0075507057,-0.014176726,-0.372867,-0.32822242,0.059868444,-3.0784433,0.6248197,-0.00041220398,0.00017374351,6.743876e-05,-0.003966786,0.003105815,-0.006838525,0.00035845535,0.4481623,-1.4707391,2.0096304,-2.107775,-1.5706495,2.4230554,-8.361743e-05,0.009289301,-0.00088942936,-0.00089154975,0.00016000027,-0.00044010265,0.17238252,0.076614454,-9.442732,0.7530795,47.687782,-0.65005577,-2.5494103,-3.1416717,-0.46727014,0.10049185,-0.22609329,27.0,28.1875,27.125,30.5625,32.25,32.875
0.014054293,-0.88848275,-1.048577,-1.2704622,-0.015954297,0.01639612,-0.01037666,-0.37291482,-0.32818836,0.059886917,-3.0783975,0.6249258,-0.00033662334,-0.0051682307,0.0015639188,-0.0039336183,0.002860632,-0.0063620107,0.0004241121,0.44808733,-1.4707371,2.0095804,-2.1077507,-1.5706977,2.4230525,-0.007761507,0.015922725,-0.008294433,-0.0006571683,0.00015560395,-0.008178199,0.038307227,0.13407528,-9.557653,0.7150385,47.70838,-0.29206133,-2.7694645,-2.973905,-0.46841466,0.09642691,-0.21002653,27.0,28.1875,27.125,30.5625,32.25,32.875
0.016054338,-1.4555162,-1.7252562,-1.573988,-0.05234833,0.05387296,-0.016162777,-0.3728806,-0.32820174,0.059869494,-3.0784047,0.6248283,-0.00048706276,-0.0055142194,0.0022269455,-0.004114306,0.003204583,-0.007072184,0.0041766036,0.448111,-1.4707131,2.0095804,-2.107691,-1.5706495,2.4230144,-0.009321286,0.016217483,-0.008322345,-0.00013530189,0.00015125905,-0.013490566,-0.30645782,0.24899697,-9.672575,0.77545905,47.682407,-0.31190223,-2.7181964,-3.199224,-0.46867406,0.1043248,-0.16055067,27.0,28.1875,27.125,30.5625,32.25,32.875
0.018053766,-2.433239,-2.450577,-1.3850464,-0.069229074,0.08328906,-0.026565757,-0.37286302,-0.32819986,0.05984771,-3.0783842,0.62478477,-0.0005466664,-0.0049493704,0.0018650937,-0.004042987,0.00335114,-0.0074145203,0.0054701893,0.44812343,-1.4706893,2.0096042,-2.107691,-1.5706495,2.4230022,-0.008138514,0.015910858,-0.008299011,0.00051994406,0.0001684277,-0.013601678,-0.4405331,0.2681506,-9.749189,0.78888994,47.686886,-0.51181936,-2.392962,-3.4876008,-0.48815715,0.11010273,-0.18636474,27.0,28.1875,27.125,30.5625,32.25,32.875
