timestamp[s],tcp_force_x[N],tcp_force_y[N],tcp_force_z[N],tcp_force_rx[Nm?],tcp_force_ry[Nm?],tcp_force_rz[Nm?],tcp_pose_x[m],tcp_pose_y[m],tcp_pose_z[m],tcp_pose_rx[rot_vec_x],tcp_pose_ry[rot_vec_y],tcp_pose_rz[rot_vec_z],tcp_velo_x[m/s],tcp_velo_y[m/s],tcp_velo_z[m/s],tcp_velo_rx[rot_vec_x/s],tcp_velo_ry[rot_vec_y/s],tcp_velo_rz[rot_vec_z/s],q1[rad],q2[rad],q3[rad],q4[rad],q5[rad],q6[rad],qd1[rad/s],qd2[rad/s],qd3[rad/s],qd4[rad/s],qd5[rad/s],qd6[rad/s],tool_acc_x,tool_acc_y,tool_acc_z,current_of_whole_robot[A],voltage_of_whole_robot[V],current_J1[A],current_J2[A],current_J3[A],current_J4[A],current_J5[A],current_J6[A],temp_J1[C],temp_J2[C],temp_J3[C],temp_J4[C],temp_J5[C],temp_J6[C]
9.83011e-07,-0.59186435,-1.4540367,-0.18913256,-0.030335132,0.019411853,-0.0024902732,-0.37287724,-0.32821023,0.059937976,-3.0784693,0.624864,-0.00030997331,0.0025915045,0.0012435094,-0.003673584,0.0037268416,-0.0080571985,-8.223263e-05,0.4481382,-1.4708731,2.009596,-2.1076791,-1.5706614,2.4230556,-7.977164e-05,0.003707885,0.0041153613,0.00105264,0.00014336534,-3.839924e-30,0.019153614,0.2681506,-9.002198,0.7642693,47.752266,-0.16141036,-2.8415482,-2.421142,-0.49221075,0.12073763,-0.100094184,27.4375,28.6875,27.6875,31.25,33.0625,33.8125
0.002054383,-0.5496162,-0.8454471,-0.14191225,-0.027896086,0.01294193,-0.0056738504,-0.3729036,-0.32823157,0.059947155,-3.0785217,0.6248937,-0.00025385094,-0.0008102335,-0.0004012773,-0.002575325,-0.0009555071,0.0016332064,-7.7135745e-05,0.4481382,-1.4708489,2.0095603,-2.1077306,-1.5706376,2.4230676,-7.838219e-05,0.004312741,0.0033553191,-0.009554524,0.00013893844,-2.5071961e-31,0.038307227,0.2681506,-9.040505,0.69041777,47.7451,-0.25422975,-2.8117537,-2.2892408,-0.4711831,0.13472807,-0.104694426,27.4375,28.6875,27.6875,31.25,33.0625,33.8125
0.0040540257,-0.71338797,-0.9853134,-0.37843418,-0.018267112,0.009259189,0.0023032592,-0.37287557,-0.32821554,0.059914857,-3.078459,0.62474597,-0.00028540817,-0.001575881,-0.00077078445,-0.00234411,-0.0022254947,0.004269326,-7.509791e-05,0.4481742,-1.4708251,2.0096085,-2.1077316,-1.5706977,2.4230194,-7.704022e-05,0.004172488,0.0036917517,-0.012676789,0.00013477694,-1.6370197e-32,0.0,0.28730422,-9.078813,0.7620334,47.72719,-0.19450012,-3.0614743,-2.5269685,-0.35163587,0.119004115,-0.08249639,27.4375,28.6875,27.6875,31.25,33.0625,33.8125
0.006053628,0.124935515,-0.6245936,-0.32692766,-0.012891227,0.022329597,-0.012294601,-0.37289405,-0.3282227,0.05991979,-3.0784976,0.62488884,-0.0002735232,-0.00048573923,-0.00024235864,-0.0019635458,-0.00081003085,0.0013585157,-7.5142394e-05,0.4481382,-1.4708256,2.009608,-2.1077769,-1.5706495,2.4230676,-7.574354e-05,0.0028756568,0.0030632704,-0.0075147576,0.00013085711,-1.068857e-33,0.0,0.21068975,-9.002198,0.75084364,47.741516,-0.2227839,-3.034597,-2.5162866,-0.38640073,0.12108375,-0.09267917,27.4375,28.6875,27.6875,31.25,33.0625,33.8125
0.00805436,0.12098445,0.363657,-0.5194574,0.00082822004,-0.0049711647,-0.010767894,-0.37289822,-0.32821375,0.059924815,-3.078449,0.6248595,-0.00025923832,0.00022142171,0.00010066619,-0.0014076583,9.657066e-05,-0.00050091866,-7.482075e-05,0.44815025,-1.4708141,2.0095727,-2.1077278,-1.5706977,2.4230676,-7.448984e-05,0.0016037506,0.0022311413,-0.0033420566,0.00012715945,-6.9788727e-35,0.019153614,0.1340753,-9.040505,0.7172743,47.72719,-0.20663768,-2.8767748,-2.4376311,-0.43834978,0.13304532,-0.10927829,27.4375,28.6875,27.6875,31.25,33.0625,33.8125
0.010054198,-0.15917186,0.23168455,-0.85929143,0.030070908,-0.021068126,-0.0013472622,-0.37287533,-0.32822222,0.059916817,-3.0784907,0.6249066,-0.0003420931,0.00039987965,0.00019264649,-0.0012512296,0.0005263243,-0.0013809924,-8.337227e-05,0.4481382,-1.470838,2.00962,-2.1077397,-1.5706257,2.4230795,-8.292364e-05,0.0015238539,0.0015667982,-0.0016184213,0.00012366442,-4.5567055e-36,0.076614454,0.038307227,-9.2703495,0.7351769,47.694054,-0.71968496,-2.4224157,-2.9627604,-0.4708262,0.11076447,-0.17766696,27.4375,28.6875,27.6875,31.25,33.0625,33.8125
0.012054268,0.030372836,0.1414701,-1.0512043,0.007997168,0.0006650183,-0.0149680935,-0.37286618,-0.32820916,0.05988521,-3.078433,0.62483686,-0.00042609818,0.00036247002,0.0003397504,-0.003477875,0.0028444878,-0.006198111,-0.00019803346,0.44813812,-1.4707766,2.0096195,-2.1077154,-1.5706495,2.4230433,-0.00039588287,0.007492756,-0.000115827075,-0.0005588287,0.00012035666,-0.00019665409,0.17238252,0.019153614,-9.32781,0.7284641,47.73077,-0.8293441,-2.2813742,-3.1014047,-0.46052778,0.11577863,-0.23377497,27.4375,28.6875,27.6875,31.25,33.0625,33.8125
0.014053936,-0.49466008,-0.62712085,-1.2556177,-0.017880628,0.018760944,-0.011908495,-0.37290737,-0.32819727,0.05989993,-3.0784297,0.6249123,-0.00037076813,-0.005785902,0.00293026,-0.004197136,0.0032956044,-0.007176112,0.0004528504,0.4480863,-1.4707612,2.009569,-2.1077154,-1.5706614,2.423039,-0.010867284,0.015809972,-0.007657077,-0.00025964592,0.000117221294,-0.01131316,-0.05746084,0.1340753,-9.500193,0.7530795,47.728977,-0.46780294,-2.997449,-2.884509,-0.46434435,0.11527289,-0.16747883,27.4375,28.6875,27.6875,31.25,33.0625,33.8125
0.016053976,-1.5349087,-1.3673499,-1.4436337,-0.048641767,0.03213074,-0.014652417,-0.37286067,-0.32820445,0.059852246,-3.0784051,0.6247901,-0.0005020417,-0.0057374183,0.0032048912,-0.004217598,0.003384482,-0.007358158,0.004392607,0.4481342,-1.4707135,2.0096285,-2.1077268,-1.5706495,2.4230137,-0.011338549,0.0154530015,-0.007253996,-0.00010367737,0.00011424517,-0.015724534,-0.30645782,0.21068975,-9.557653,0.72622824,47.687782,-0.3925609,-2.7996533,-3.038711,-0.47112653,0.12242566,-0.13005798,27.4375,28.6875,27.6875,31.25,33.0625,33.8125
0.01805385,-2.4402478,-1.6295967,-1.2010028,-0.08092608,0.06748878,-0.030835493,-0.37288123,-0.32820174,0.0598675,-3.0784087,0.62477046,-0.00050294446,-0.0050103967,0.003196441,-0.0042448444,0.003493222,-0.0075729885,0.0060399114,0.4481104,-1.4707018,2.00957,-2.1076791,-1.5706495,2.4229772,-0.0106577445,0.014381612,-0.0060389047,-6.769391e-06,0.00011141643,-0.016691959,-0.47884035,0.24899697,-9.768343,0.80456203,47.71465,-0.6729651,-2.6010466,-3.3595443,-0.48706198,0.10701871,-0.15495631,27.4375,28.6875,27.6875,31.25,33.0625,33.8125
