Timestamp,FX_Base,FY_Base,FZ_Base,MuX_Base,MuY_Base,MuZ_Base,TCP_X,TCP_Y,TCP_Z,TCP_RX,TCP_RY,TCP_RZ
0.0,1.5478707109590175,0.7171194488844552,-4.410402308622652,0.04539534867122924,0.46953073789778643,0.06647665597243727,-0.4144801396007357,-0.09368150293020414,0.3903552839039476,1.5495191229046457,-1.028270415236797,-0.830111046271784
0.002,1.436687273650969,1.0696259839158646,-4.782339073587267,0.0322837483041383,0.47525480440981593,0.06858987059526642,-0.4144844431236917,-0.09370016019321391,0.3903489522963968,1.5495831567913596,-1.0282257168724247,-0.8301235793839631
0.004,1.506976820081346,0.909620287855855,-4.253151624319221,0.04211963427813273,0.4662109579870615,0.05895167739215722,-0.4144939392919142,-0.09371346045346114,0.390344754942584,1.5495863756284647,-1.0282647565360383,-0.8300556294638569
0.006,0.9901084046623945,0.9223166511889914,-4.57031165135523,0.03631544278550919,0.453344328257606,0.053129030506227394,-0.41448774736122707,-0.09369073704931072,0.3903637046227682,1.5495043138937419,-1.0282489157094243,-0.8301273538040168
0.008,0.47076209263892077,0.9917349373777208,-4.901208815350338,0.05212923459405017,0.42575165435878115,0.06408950090962294,-0.41448803746101487,-0.09370816786442618,0.3903306934653461,1.5495842951610754,-1.0282786958955787,-0.8301164150548037
0.01,0.4428095971962346,0.8149966840860318,-5.057425236367694,0.07214434421412158,0.4184096969090791,0.08436196256508208,-0.41449304586581753,-0.09369975789207075,0.3903308751249389,1.5495127461491012,-1.0282653211795159,-0.8300972517402788
0.012,0.806940511334934,0.46020467238990453,-4.938461650836915,0.07119338172335316,0.4343680685508085,0.08451821101029064,-0.41448264512791216,-0.09369004233934095,0.39035189432985523,1.549448949393153,-1.0281906311024127,-0.8301319297986965
0.014,1.446144307091599,0.5676157832309209,-3.9617798590009983,0.06478354900346209,0.4685562410393864,0.08173262386728175,-0.41448436685262635,-0.0937012635394848,0.3903347705550432,1.5494477577317665,-1.0281872288468967,-0.8301167648413468
0.016,1.811273799503077,1.0428990862388514,-3.128313689555787,0.01600342847496375,0.5173591149298825,0.07460284380113763,-0.4144775549203404,-0.09369105528304345,0.3903326473734197,1.5493445311351877,-1.0282145726304808,-0.8301498406027464
0.018000000000000002,1.7647312945522593,1.7147272551245178,-1.736923029030415,-0.0017739822801492444,0.5322083043736546,0.07557842139483001,-0.4144808811079704,-0.09368583565399743,0.39031842974209374,1.5493509084085995,-1.0281812452098331,-0.8302152355900291
0.020000000000000004,1.8419704502708882,1.6515067814048807,-0.9935634130734616,-0.018950971114410103,0.5412137637017445,0.0641348761939544,-0.4144750350858859,-0.09367906342492231,0.3903024765282924,1.549327762232624,-1.0281866325355191,-0.8301885974743577
0.022000000000000006,1.8009744859614643,1.7552055386033134,-0.9610176016525133,-0.021876148232322312,0.5513208084735802,0.06932529389246991,-0.4144818946712877,-0.09368490794606414,0.39027711981369034,1.5493438771963286,-1.0281846149844334,-0.83017417797121
0.024000000000000007,1.5189756440126017,1.4007298135547905,-0.6219412980790849,-0.0010482547614389381,0.557779460555088,0.0712282679179629,-0.4144705294352084,-0.09367879444704144,0.3902628678895014,1.549325438688333,-1.028166012834239,-0.8301689486119658
0.02600000000000001,1.3111787868285096,1.2003495950611707,-1.1113242650256672,0.004536353615682331,0.5519679092228708,0.0739727330244289,-0.4144843009503074,-0.09368339219622236,0.39025285064773124,1.5493551658661524,-1.028171287780478,-0.8301691937144575
0.02800000000000001,0.7779593062790577,1.3211406018016296,-1.7600906854028502,0.011279791433740721,0.5309348367831074,0.07831184417679797,-0.4144807259412827,-0.09368086153393326,0.3902322953563847,1.54935598090845,-1.0281724709850892,-0.8301686218786574
0.030000000000000013,0.6531401625984056,1.3531878712882817,-2.126694427611005,0.011319193366342128,0.5045997161624897,0.07687131132769806,-0.4144730195142262,-0.0936985655236735,0.3902216023637493,1.5493350269095807,-1.0281530349265966,-0.8301661438292699
0.032000000000000015,0.8972493945125312,1.1560500490561214,-2.3488477868115885,0.010056728345843619,0.49546819027807687,0.05939014751234112,-0.41448885885626674,-0.09367175107397559,0.3901662942875619,1.549398436058966,-1.0282518513024321,-0.830179520302237
0.034000000000000016,1.0678434343504437,1.1180283475666566,-2.5086750310575585,0.008534822332395997,0.49962834629886516,0.058731885286028324,-0.4144881441412275,-0.09367540410804726,0.3901471211175867,1.549396999556683,-1.0282373816721397,-0.8301926249986642
0.03600000000000002,1.1780382334350255,1.1851215326254931,-2.745874538164273,0.011513898220621238,0.5060404476915146,0.07085618107324958,-0.4144938170936794,-0.09369475692417126,0.3901172848450015,1.5494852186084693,-1.02818875194424,-0.8301576317506726
0.03800000000000002,1.5574134548603595,0.9217703534715613,-2.8662747119233765,0.02682941875931788,0.5024642438114842,0.07384850223196122,-0.414480874023434,-0.09367204696604498,0.39008690697840526,1.5494227510198209,-1.0282763249142426,-0.8301446080705263
0.04000000000000002,1.623527918818531,0.8352357915068955,-3.4459829148523475,0.03165739420397687,0.5053719622940069,0.07990399422263288,-0.41447410716231436,-0.0936787386921922,0.3900498547899928,1.549484756964066,-1.028234978747479,-0.8301545236185202
0.04200000000000002,1.62855113468456,1.2590014651174963,-3.6373614192677928,0.031606397329110775,0.49537453920545405,0.08268913648822551,-0.4144965381299174,-0.09367054977090396,0.3900033180449987,1.5495658412283637,-1.0283251547032262,-0.8301616844489588
0.044000000000000025,1.674684820628891,1.063742697401592,-3.9476449096491173,0.026915966315707363,0.4839294732744284,0.07826667078523863,-0.41448522402365107,-0.09366004038526927,0.3899817594213,1.5494988467694317,-1.0283382652251238,-0.8301769084128277
0.04600000000000003,1.7238683762393783,0.7406036934419951,-4.359552415452901,0.02472475360948234,0.46988090713733077,0.07321084931488561,-0.41448800144671905,-0.09367305370815568,0.38994983482917356,1.5495511754846183,-1.0282750752143492,-0.8301484756599066
0.04800000000000003,1.3553691287191632,0.7777559315258955,-4.690718241367574,0.03150326792284497,0.4644128731139307,0.07170235788611104,-0.4144877955965075,-0.09366853126116884,0.38988761948060185,1.5496170447105335,-1.0283466349605024,-0.8300978708113828
0.05000000000000003,1.3818627455576813,0.5692847833837408,-4.581930116965,0.044768328315052786,0.4579643197851002,0.06411501797181161,-0.41448018426063327,-0.09366328464314091,0.38985637835419834,1.5496094087249814,-1.0283202142337766,-0.8301192645292573
0.05200000000000003,0.9966589594104583,0.8801964975560101,-4.664274359543791,0.05090124072427435,0.46641926664838107,0.06853576677515691,-0.41448107909380183,-0.09367637839508265,0.38982921599236764,1.549622192719236,-1.0282921926010822,-0.8300922434404727
0.054000000000000034,1.279662843014954,0.5383168733000134,-4.1589749364410675,0.05333619323507843,0.46033882436101925,0.062365508614248874,-0.4144738228920119,-0.09366162983184165,0.38977603225884155,1.5496444706617465,-1.0283588653286573,-0.8301106883262569
0.056000000000000036,1.2239899900796058,0.5735875672210426,-4.378263645070646,0.040179379984379954,0.4710890178495116,0.06504392677636027,-0.4144887759339325,-0.09365282041359871,0.3897595278926387,1.5495772591540007,-1.02836270790189,-0.8301674928097011
0.05800000000000004,1.3182979200072606,0.7479560493396826,-3.9089731273240473,0.03383539735358307,0.4724758465462533,0.06647334635619694,-0.4144714385539938,-0.09365828999405104,0.38970707752149075,1.5496582863566268,-1.0283655664932811,-0.8301254002655049
0.06000000000000004,1.1466247817541337,0.6835357327225999,-3.7493666045005414,0.03928646981514833,0.47429875753824835,0.06597180460971465,-0.4144771137298313,-0.09363447745675363,0.38965779092637115,1.5496247996606087,-1.028403943964094,-0.8301584601875697
0.06200000000000004,1.2868402051907444,0.6426751360936768,-3.9241888415650705,0.03744385502182143,0.48180153733218883,0.06321838272093945,-0.4144793396098798,-0.09364427267971719,0.38961151008283507,1.5496737301990668,-1.028407996500125,-0.8301092462577491
0.06400000000000004,0.9819846169639094,0.054494288030672286,-5.1946836231152,0.06280364211050879,0.44345499661472126,0.07719224624039436,-0.41447230426560977,-0.09361211583018086,0.38947764493229653,1.5496525600057032,-1.0284455071188596,-0.8301983705159234
0.06600000000000004,0.689110064006734,0.15321480116659222,-5.2612670017814285,0.07232363155748514,0.4277839598406026,0.08894626483918246,-0.4144658444856576,-0.09359617353373924,0.38942944576271815,1.5495810554987677,-1.0284615029055801,-0.830208904082034
0.06800000000000005,0.9074236709003496,0.1350449732528865,-5.300008268283262,0.07909051490472185,0.42304568365314976,0.08829324651879919,-0.41446386612291164,-0.093594567332027,0.389377944172752,1.5496122134195058,-1.028441867304732,-0.8302306916603873
0.07000000000000005,1.1486187859926913,-0.060890004735529774,-5.5561483951166695,0.06677720386130825,0.4282168942894563,0.08502880887243772,-0.414458349514058,-0.0935777663175323,0.38933696965815645,1.5495049526946765,-1.0284512871038938,-0.8302598324673974
0.07200000000000005,1.3165352236657164,0.34637911755049994,-4.995139442003813,0.0592109571374318,0.43357799659670193,0.08835821892860057,-0.41444387798587984,-0.0935779628976055,0.38930404367459426,1.5494465263800703,-1.0283572355662594,-0.8302578687426032
0.07400000000000005,1.5431699025490608,0.3359582302083293,-4.433583829516893,0.04967278530904681,0.4622803074086993,0.08053766090778977,-0.41444977977177216,-0.09356149202022575,0.38924252764934647,1.5493950944295172,-1.0284042257432593,-0.8302992282622305
0.07600000000000005,1.9716175389079178,0.46489488648436306,-3.5727815936122878,0.028777588013265076,0.48419953913055047,0.07035236268562907,-0.4144425714957922,-0.09355519797421621,0.3892092084587862,1.5493043471956798,-1.028371722742492,-0.8303302628451147
0.07800000000000006,1.819826085581961,1.1486022067433699,-2.797838134703152,0.004912850851399336,0.504089171659635,0.08163902919818847,-0.4144354874532472,-0.09353881213662792,0.38914266005493237,1.5493096303990257,-1.0283487353286445,-0.830330854245262
0.08000000000000006,2.2248927412679564,1.1464319724359364,-1.957466984616535,-0.0067098935380384694,0.5281522260915453,0.06523695948505605,-0.414436571199829,-0.0935348419639195,0.3891020701088299,1.5492089181658355,-1.0283400019579687,-0.8303222282892139
0.08200000000000006,2.3663542447583916,1.3475552310442453,-1.4584314368613407,-0.023671254876457493,0.5478313155539195,0.058588944160945344,-0.4144258733666096,-0.09351184706061108,0.38903013954397514,1.5492594192398956,-1.028362229499346,-0.830401106475857
0.08400000000000006,1.8589106747125572,1.8784882775642373,-1.0541952023188208,-0.026842738042573144,0.557967317125646,0.06397855914843913,-0.41442319576526543,-0.09351266705407063,0.3889777461714806,1.5492384790694047,-1.0283618266542165,-0.8304171448489588
0.08600000000000006,1.6305046792505802,1.897166868713699,-1.3076564118175833,-0.031015310797516127,0.5455698432963263,0.06113130996911323,-0.4144348259282298,-0.09349005254731207,0.38894355488832527,1.5491892739907556,-1.0283598192305068,-0.8304624991128976
0.08800000000000006,1.5907075600056957,1.5087807037199292,-1.573648390599417,-0.010697638720902208,0.5303171519809031,0.05996856695754697,-0.4144317040039958,-0.09348348999192921,0.38886034738295117,1.5492082217659506,-1.028425693921397,-0.8304642520443418
0.09000000000000007,1.2372925807113775,1.5523128506905974,-2.1157307584794913,-0.016775154479285598,0.5056048931216743,0.062269842870001986,-0.41443274303124344,-0.09347523769952235,0.388794845986874,1.5492325443848995,-1.0284558415208986,-0.8304416881165756
