Timestamp,FX_Base,FY_Base,FZ_Base,MuX_Base,MuY_Base,MuZ_Base,TCP_X,TCP_Y,TCP_Z,TCP_RX,TCP_RY,TCP_RZ
0.0,1.354741518112191,1.164663710785201,-4.824868788853112,0.02443977789802851,0.48157327155670426,0.03024518897347009,-0.40349349246488336,-0.0892688606425405,0.43602669683712164,1.5058318362421146,-0.9981126545367832,-0.8514883627781847
0.002,1.341183042326021,0.9077095154260426,-5.18088497723457,0.021544862660367314,0.4933074421134031,0.02030711995526779,-0.40349680087978973,-0.08927377580868222,0.4360063548823507,1.5058692289103395,-0.9981622034340254,-0.8514700856699046
0.004,1.261398258302701,0.7770512010571657,-4.999765478526979,0.02008303113067278,0.4890721921477623,0.015535285334039847,-0.40349667601230127,-0.08927922524962525,0.43601944389492175,1.505844967485,-0.9981502562887947,-0.851458206651563
0.006,0.8511177943958552,1.2867146321937282,-5.021238868284345,0.010868836300400642,0.47882061208203114,0.021983496670121987,-0.40349653004991165,-0.08927638880452668,0.43601090689482086,1.5058638761188192,-0.9981275240058625,-0.851463186955348
0.008,0.7299609982562336,1.0825333699934672,-4.673778288689145,0.01277117661569821,0.4656667549046436,0.022294477075032626,-0.4034946949698251,-0.08927924947184748,0.4360203924954718,1.505817626454458,-0.9981039103574274,-0.851475664009578
0.01,0.7856242979875253,0.8756147072261357,-4.858265694028443,0.028895640015553836,0.46634494876852883,0.03399176350515877,-0.4034921356383054,-0.0892734089503594,0.43601874803007545,1.5058021396549242,-0.9980983986221096,-0.8514773860370299
0.012,0.9869247357011524,0.7295003448419355,-4.707437086921063,0.05078129377994037,0.47600764797432643,0.04097801901799465,-0.40348940045263204,-0.08925911760060948,0.43601243591875155,1.5057779378101046,-0.998121499804915,-0.8515066953632888
0.014,1.2992696856117005,0.8648436330134703,-4.287705308817429,0.03708782329343971,0.49555670568465054,0.038775668892819304,-0.4034861857983133,-0.08927208288036813,0.43601223569582126,1.5057561319135109,-0.9980855050925437,-0.8514985798330008
0.016,1.3871587335860385,1.1131581963954913,-3.4625162691478475,0.014726342686749161,0.5073452512580122,0.03307286389655527,-0.40349282679150605,-0.08927925107008947,0.43599858977870304,1.5057786703420837,-0.9980528772211007,-0.8514949702882908
0.018000000000000002,1.6815228509962117,1.1375164006852154,-3.0671617500491437,-0.012176196582793869,0.5202058431490533,0.025688384889479797,-0.40347626701440825,-0.0892722757522994,0.43598661727537774,1.5057383503998034,-0.9980438624848896,-0.8514955251098635
0.020000000000000004,1.7340923488842435,1.5617610100671002,-2.3214444113680655,-0.021639720123978995,0.5248029863161227,0.02268520596032899,-0.40348243892532726,-0.08927500310826818,0.4359595984972639,1.5057600527494492,-0.9980473501036976,-0.8514597215906081
0.022000000000000006,1.6983061393599066,1.5573655697532582,-2.338379540138104,-0.01664837818358475,0.5485289213042391,0.025853738871207024,-0.40348715237557353,-0.08927797544533361,0.43593769561229323,1.5057528574623025,-0.9980851590404058,-0.8514799135227084
0.024000000000000007,1.6364055391037382,1.5355067184918418,-2.0822979812179003,-0.007276717317674375,0.5480378204057342,0.03371637268054087,-0.40347967352159375,-0.08925365455569301,0.4359473500470275,1.5056754810504862,-0.9980416405182913,-0.8515393140988836
0.02600000000000001,1.4765185265803709,1.2944263271460814,-2.105957694154095,-0.007523191835243692,0.5469112194203594,0.03325560873558872,-0.4034796899261285,-0.08926466741520513,0.4359209173581871,1.50571354926452,-0.9980590209501978,-0.8514950098855923
0.02800000000000001,1.464523179947883,1.470780322411391,-2.2276289098872564,-0.012212124060674956,0.534416694943523,0.03249882255442224,-0.40348964058389736,-0.08925594964742664,0.43590166650803636,1.5056678857434505,-0.9981162983683284,-0.8515267177952711
0.030000000000000013,1.4675413806839122,1.6643116596994199,-2.594638844931249,-0.013971783778178398,0.5286877629363887,0.030593796721205258,-0.40348254397840566,-0.08925944676763585,0.4358790590470557,1.5056798410783367,-0.9980550348543817,-0.8515282304225791
0.032000000000000015,1.3406662760929633,1.8657276298527448,-2.6596362977393917,-0.025607766608672478,0.5199248910236848,0.02290061726365552,-0.4034785909531389,-0.08924982087517219,0.4358422282302129,1.5056983842919858,-0.9980983058710916,-0.851529584333834
0.034000000000000016,1.4675152231506743,1.3452858015412401,-2.7247336663158674,-0.012439365796571067,0.5285036527734793,0.00869081993905774,-0.4034804905187101,-0.08927038706389351,0.43582356236186115,1.5057379440990055,-0.9980491597127702,-0.8514896931600396
0.03600000000000002,1.5893405401809122,1.1938479126651484,-3.062987662120782,-0.008255153471466686,0.52650524963637,0.01629248568933166,-0.40348641786554273,-0.08926461588180919,0.43579257765353036,1.5057553905549286,-0.9980718386613949,-0.8514905819886133
0.03800000000000002,1.6330696002245366,1.601613272845853,-3.241033027530035,-0.0034831413593827687,0.5196450929675563,0.037275405099161274,-0.40348581142988943,-0.08926412352679436,0.4357626653284617,1.5057449566971588,-0.9981023403568693,-0.8514616915122951
0.04000000000000002,1.6329966592681808,1.394318758512627,-3.4117538953001416,-0.005067838599613239,0.5207168480148873,0.03288733348134632,-0.4034809965001957,-0.08925940612548003,0.43572536261556877,1.5057596031182703,-0.9981085583884913,-0.8514769079285712
0.04200000000000002,1.6520483266088193,1.417644168114421,-3.751788278850572,-0.010470561895820407,0.5151381870825886,0.022967907534319328,-0.4034843038026438,-0.0892643313715259,0.43569422065938207,1.5057831272329139,-0.9981114665933195,-0.851442150334078
0.044000000000000025,1.6070868811808348,1.3926989959919498,-3.794398634728974,-0.005243431841728208,0.5049248937742538,0.019016202645319127,-0.40348535948205594,-0.08925507721069073,0.4356422236944561,1.5058125409710739,-0.9981695491872181,-0.8514692028907549
0.04600000000000003,1.400263575985314,1.246530716433473,-4.054205712481962,0.001603090027277515,0.5025342734984172,0.021640799682587735,-0.40349115347818987,-0.08925884989253184,0.43561676189230525,1.5058458112824487,-0.9981508250313107,-0.8514916900187738
