timestamp[s],tcp_force_x[N],tcp_force_y[N],tcp_force_z[N],tcp_force_rx[Nm?],tcp_force_ry[Nm?],tcp_force_rz[Nm?],tcp_pose_x[m],tcp_pose_y[m],tcp_pose_z[m],tcp_pose_rx[rot_vec_x],tcp_pose_ry[rot_vec_y],tcp_pose_rz[rot_vec_z],tcp_velo_x[m/s],tcp_velo_y[m/s],tcp_velo_z[m/s],tcp_velo_rx[rot_vec_x/s],tcp_velo_ry[rot_vec_y/s],tcp_velo_rz[rot_vec_z/s],q1[rad],q2[rad],q3[rad],q4[rad],q5[rad],q6[rad],qd1[rad/s],qd2[rad/s],qd3[rad/s],qd4[rad/s],qd5[rad/s],qd6[rad/s],tool_acc_x,tool_acc_y,tool_acc_z,current_of_whole_robot[A],voltage_of_whole_robot[V],current_J1[A],current_J2[A],current_J3[A],current_J4[A],current_J5[A],current_J6[A],temp_J1[C],temp_J2[C],temp_J3[C],temp_J4[C],temp_J5[C],temp_J6[C]
6.3100015e-07,-0.6696042,-1.4997218,-0.13284522,-0.02834146,0.019489706,-0.01612801,-0.38108537,-0.34852365,0.059996508,-3.078563,0.62488675,-6.198858e-05,0.0020935582,0.0010329925,-0.002164386,0.0022278843,-0.0046242457,0.00017478633,0.47777414,-1.4259815,1.9577154,-2.1008685,-1.5707697,2.4527283,-2.2180958e-33,0.0006630682,0.004107955,0.00035919936,0.00015747127,-0.00017709186,0.038307227,0.1340753,-8.791509,0.7866488,47.74331,0.014363777,-2.7713916,-2.4354334,-0.44568986,0.1521299,0.07849786,28.4375,29.5625,28.875,32.875,35.25,36.3125
0.0020527751,-0.09339147,-0.9477236,0.099635236,-0.03750749,0.03178909,-0.015596578,-0.38101947,-0.3485255,0.05995351,-3.078486,0.624813,-0.00020727281,-0.00024505967,-0.00018461996,-0.0031381557,-0.0008089611,0.0011994141,0.00017130734,0.47784615,-1.4259564,1.957775,-2.1008246,-1.5707816,2.452764,-2.9758584e-35,0.003868702,0.0051394883,-0.010445876,0.00015372042,-0.00017146743,0.038307227,0.15322891,-8.695741,0.81351066,47.741516,-0.0022952547,-2.8273807,-2.5246818,-0.405831,0.15116656,0.09197193,28.4375,29.5625,28.875,32.875,35.25,36.3125
0.004052335,-0.122330844,-1.2394475,-0.044622548,-0.026531626,0.03335218,-0.014611157,-0.38103995,-0.34852898,0.05994494,-3.0785105,0.6248758,-0.00022592982,-0.0013164886,-0.0007414952,-0.002655008,-0.002218831,0.003913871,0.00016698753,0.47781014,-1.4259206,1.9577621,-2.1008613,-1.5707458,2.452764,-3.9924935e-37,0.004110069,0.004326242,-0.012932736,0.00015006478,-0.00016619051,0.0,0.076614454,-8.714894,0.7396539,47.70211,-0.02553913,-3.1749291,-2.754658,-0.30492446,0.15753037,0.08937601,28.4375,29.5625,28.875,32.875,35.25,36.3125
0.0060523,-0.4672234,-0.9160862,-0.14368396,-0.006171926,-0.00041846026,-0.0015942181,-0.38106206,-0.34852502,0.059947804,-3.078525,0.6248215,-0.00016003696,-0.0008742299,-0.00050956226,-0.0017336087,-0.0014853543,0.0025203528,0.00016171033,0.4777981,-1.425909,1.9577502,-2.1008956,-1.5707697,2.4527164,-5.35644e-39,0.0027461937,0.0027468887,-0.008414759,0.00014657402,-0.00016122776,0.076614454,0.15322891,-8.714894,0.7418897,47.703903,0.029392406,-3.08604,-2.6253438,-0.3219026,0.15535788,0.08405495,28.4375,29.5625,28.875,32.875,35.25,36.3125
0.008052213,0.31594926,-0.026812011,-0.389916,0.021373082,-0.008840921,-0.018206986,-0.38106266,-0.34852096,0.059942387,-3.0785162,0.6247807,-0.0001628607,-0.00041400213,-0.00026780396,-0.00037056365,-0.0012967127,0.002178941,0.00015630589,0.4777981,-1.4258981,1.9577497,-2.1008942,-1.5707816,2.452692,-7.1863e-41,7.871086e-05,0.0017492245,-0.0043596737,0.00014324131,-0.00015655332,-0.05746084,0.19153613,-8.887277,0.7217513,47.695843,0.036660515,-2.9132776,-2.604886,-0.37342227,0.15959032,0.07196768,28.4375,29.5625,28.875,32.875,35.25,36.3125
0.01005242,0.54253167,0.3466076,-0.8563135,0.009989422,0.0010238591,-0.014660601,-0.38104767,-0.34850207,0.059927627,-3.07847,0.6248485,-0.00019469952,-0.0006058671,-0.00034261917,0.000112048576,-0.0012075908,0.0020155872,0.000109446555,0.47778618,-1.42591,1.9577969,-2.1008937,-1.5707935,2.4527283,-4.2807445e-05,1.0560067e-06,0.00035824766,-0.0027049887,0.00014005663,-0.0001521421,0.05746084,0.1340753,-9.059659,0.7239871,47.723602,-0.34011847,-2.280495,-3.1624813,-0.3481591,0.12449178,0.02415429,28.4375,29.5625,28.875,32.875,35.25,36.3125
0.012052414,0.12550572,-1.2287551,-1.0990498,-0.004645825,0.01281213,-0.008902995,-0.3810544,-0.3485191,0.059928663,-3.0784647,0.62486637,-0.00019807223,-0.00074283266,-0.00036061608,-0.0019625307,0.0015090152,-0.003046137,8.183378e-05,0.4778101,-1.4258724,1.9577488,-2.1008804,-1.5707935,2.452764,-8.6693755e-05,0.0062892903,-0.0026217292,-0.00026891724,5.43976e-05,-0.00016624524,0.076614454,0.15322891,-9.32781,0.7463667,47.687782,-0.4709924,-2.144098,-3.3782072,-0.33522427,0.101927616,0.0031040136,28.4375,29.5625,28.875,32.875,35.25,36.3125
0.014052454,-1.0696962,-1.9721205,-1.5508448,-0.028372705,0.017434264,-0.011530273,-0.38103187,-0.3484971,0.05989946,-3.0784125,0.624821,-0.0003446184,-0.0041763284,0.0012278768,-0.0043609077,0.004920751,-0.009542946,-0.0058864676,0.47778416,-1.4258442,1.9577693,-2.1008189,-1.5707816,2.4527164,-0.00606602,0.01697127,-0.010300853,0.00406643,5.38901e-06,-0.00017247266,-0.038307227,0.17238252,-9.442732,0.7530795,47.647476,-0.3513146,-2.929208,-3.0972438,-0.34159926,0.083997905,-0.03224024,28.4375,29.5625,28.875,32.875,35.25,36.3125
0.01605265,-0.53781986,-2.064565,-1.4519684,-0.0686176,0.070264995,-0.025758857,-0.38103148,-0.34850523,0.059901945,-3.078424,0.62482196,-0.00038328092,-0.0044212122,0.0023164938,-0.0033354098,0.005126261,-0.009918821,-0.004033624,0.47778314,-1.4258332,1.9577454,-2.100794,-1.5707573,2.4527144,-0.008223211,0.014644517,-0.010713317,0.007233324,3.5186386e-07,-0.004183295,-0.2873042,0.28730422,-9.481039,0.7351769,47.703903,-0.26462132,-2.7756352,-3.2864127,-0.36159256,0.054100446,-0.03969545,28.4375,29.5625,28.875,32.875,35.25,36.3125
0.018052645,-1.4815747,-2.5090604,-1.7376645,-0.07210397,0.086496376,-0.020631455,-0.3810285,-0.34848565,0.059870053,-3.0783556,0.6247659,-0.0005045616,-0.0045783846,0.0021853757,-0.0032549528,0.005218187,-0.010106393,0.002816188,0.47775912,-1.4257611,1.9577225,-2.100734,-1.5707697,2.4526641,-0.008136022,0.01512583,-0.011580935,0.007827261,2.2974197e-08,-0.010945523,-0.28730422,0.34476504,-9.634268,0.7709874,47.67614,-0.3557021,-2.4484417,-3.5003047,-0.36223984,0.04397116,0.017932508,28.4375,29.5625,28.875,32.875,35.25,36.3125
