timestamp[s],tcp_force_x[N],tcp_force_y[N],tcp_force_z[N],tcp_force_rx[Nm?],tcp_force_ry[Nm?],tcp_force_rz[Nm?],tcp_pose_x[m],tcp_pose_y[m],tcp_pose_z[m],tcp_pose_rx[rot_vec_x],tcp_pose_ry[rot_vec_y],tcp_pose_rz[rot_vec_z],tcp_velo_x[m/s],tcp_velo_y[m/s],tcp_velo_z[m/s],tcp_velo_rx[rot_vec_x/s],tcp_velo_ry[rot_vec_y/s],tcp_velo_rz[rot_vec_z/s],q1[rad],q2[rad],q3[rad],q4[rad],q5[rad],q6[rad],qd1[rad/s],qd2[rad/s],qd3[rad/s],qd4[rad/s],qd5[rad/s],qd6[rad/s],tool_acc_x,tool_acc_y,tool_acc_z,current_of_whole_robot[A],voltage_of_whole_robot[V],current_J1[A],current_J2[A],current_J3[A],current_J4[A],current_J5[A],current_J6[A],temp_J1[C],temp_J2[C],temp_J3[C],temp_J4[C],temp_J5[C],temp_J6[C]
8.640054e-07,-0.038301803,0.2976246,1.0429807,-0.027458424,0.014270766,-0.012408107,-0.38107723,-0.34853742,0.05997879,-3.0785444,0.624921,-0.000115649724,0.00028935366,0.00018765485,-9.936551e-05,0.00040822476,-0.0010263077,-7.3009164e-06,0.47779804,-1.425934,1.9577016,-2.1008685,-1.5707573,2.452776,-0.00013843716,-2.4547007e-05,-8.526588e-07,0.0011240575,0.00011197325,-0.00013155499,0.019153614,0.15322891,-8.772355,0.7665104,47.70211,0.036489554,-2.8201976,-2.3568945,-0.4367826,0.07595609,0.034208328,28.5625,29.6875,28.9375,32.9375,35.375,36.375
0.0020550261,-0.10930002,0.061567754,1.058295,-0.013381135,0.006883087,-0.007132389,-0.38104072,-0.34852257,0.059944395,-3.0785038,0.62487465,-0.00023937675,-0.0009932908,-0.00048075567,-0.00072326924,-0.002722464,0.0049892236,-7.2519747e-06,0.47779804,-1.425922,1.9577621,-2.100849,-1.5707458,2.452752,-0.00013546078,-3.2932942e-07,0.003814218,-0.009496658,0.000109698645,-0.00012842623,0.019153614,0.05746084,-8.810662,0.683705,47.719128,0.075142875,-2.6957045,-2.4863586,-0.4081657,0.06280795,0.047367923,28.5625,29.6875,28.9375,32.9375,35.375,36.375
0.004054779,0.19539864,0.11366886,1.0936098,-0.013170215,0.0131331105,-0.0070009986,-0.38104576,-0.3485278,0.05994392,-3.0784974,0.6248923,-0.00021588098,-0.0016083927,-0.0008033367,-0.0021900781,-0.00245558,0.004462676,-6.064684e-06,0.47781008,-1.4259086,1.9577507,-2.1008608,-1.5707573,2.452776,-0.00013260922,0.003754905,0.0035457045,-0.0123930825,0.00010751444,-0.00012544257,-0.05746084,0.17238252,-8.7532015,0.7463667,47.73077,0.060128972,-3.189952,-2.727557,-0.29671007,0.07786474,0.030773992,28.5625,29.6875,28.9375,32.9375,35.375,36.375
0.006054626,0.29584524,0.41266882,1.081438,0.001031647,-0.0018651661,-0.010619116,-0.38107497,-0.34852067,0.05995662,-3.0785036,0.6249127,-0.00013580063,-0.0009830747,-0.00047795707,-0.0013060451,-0.0016028212,0.0028383178,-6.7384335e-06,0.47778615,-1.4259092,1.9577273,-2.1008828,-1.5707816,2.452764,-0.00012987564,0.0021411066,0.0022954992,-0.007694496,0.00010541559,-0.00012259459,-0.076614454,0.15322891,-8.714894,0.69937176,47.711063,0.052707016,-3.0947905,-2.6531773,-0.33197123,0.06986301,0.034354344,28.5625,29.6875,28.9375,32.9375,35.375,36.375
0.008054021,0.40392292,1.1155523,0.54657054,0.028550776,-0.02405948,-0.011794631,-0.38104153,-0.3485256,0.059927866,-3.0784972,0.6248922,-0.00021661977,-0.0010139394,-0.00049418525,0.00032304847,-0.0018527631,0.0033347746,7.821003e-06,0.4778101,-1.4258981,1.9577855,-2.1009057,-1.5707573,2.452776,-0.0001272522,-0.00020409597,0.00040878172,-0.004018353,0.00010339726,-0.00013468922,0.0,0.076614454,-8.90643,0.7083204,47.690468,0.085018106,-2.989612,-2.537138,-0.38127723,0.0834594,0.04475514,28.5625,29.6875,28.9375,32.9375,35.375,36.375
0.010054606,0.34504926,0.96091086,0.026005872,0.035047606,-0.024862736,-0.014689907,-0.38105515,-0.34853274,0.059932273,-3.0784929,0.62487215,-0.00023294083,-0.000452829,-0.00020249726,0.00046036465,-0.0010219899,0.001746338,1.1683271e-05,0.4778101,-1.4258623,1.9577264,-2.100869,-1.5707573,2.452764,-0.00012473277,-0.0007216321,8.5534346e-05,-0.001384999,0.00010145441,-0.00013647758,0.076614454,0.1340753,-9.155427,0.7866488,47.667187,-0.32253566,-2.368432,-3.053488,-0.39540988,0.04950867,-0.032408476,28.5625,29.6875,28.9375,32.9375,35.375,36.375
0.012054604,0.19963421,0.19860579,-0.11954689,0.0023028797,-0.008624346,-0.011127601,-0.38103893,-0.34850624,0.059921082,-3.0784504,0.6248825,-0.00027832185,-2.2189404e-05,5.7398265e-05,-0.0006790307,0.000405878,-0.0010024412,0.00011252818,0.47778612,-1.4258857,1.9577731,-2.100845,-1.5707697,2.4527519,-0.00018822338,0.0014317806,1.1475523e-06,-0.00035653124,9.95834e-05,-0.00030063567,0.11492168,0.1340753,-9.32781,0.73741806,47.677036,-0.5996011,-2.2857869,-3.1590443,-0.40176976,0.05842869,-0.11312814,28.5625,29.6875,28.9375,32.9375,35.375,36.375
0.014054012,-0.26920074,-0.06860057,-0.19888507,-0.044630922,0.01444558,-0.02475367,-0.3810501,-0.34852567,0.059916098,-3.0784667,0.6248838,-0.00030693877,-0.0041402443,0.0027639787,-0.0051221987,0.004319285,-0.008588276,0.0031395464,0.4777948,-1.425833,1.9577245,-2.100845,-1.5707458,2.4527593,-0.008820405,0.014868869,-0.0052351197,-2.3278943e-05,9.7780256e-05,-0.011955117,0.038307227,0.095768064,-9.404425,0.71951014,47.711063,-0.3033336,-2.9829674,-3.1500027,-0.39215443,0.06013238,-0.06079989,28.5625,29.6875,28.9375,32.9375,35.375,36.375
0.016053885,-0.7931731,-0.88145953,-0.30173776,-0.057039626,0.03525951,-0.031022193,-0.38104007,-0.34850234,0.059886523,-3.0784235,0.62479466,-0.00039518188,-0.0066067125,0.0031550317,-0.0029559878,0.0021702335,-0.0044574947,0.0086761275,0.47777003,-1.4257977,1.9577464,-2.1008208,-1.5707573,2.4526844,-0.011797451,0.012894146,-0.007939993,-1.5199486e-06,9.604112e-05,-0.020467702,-0.21068975,0.17238252,-9.615114,0.7777002,47.71286,-0.18711677,-2.9051037,-3.1492462,-0.39239982,0.05468601,-0.0037327644,28.5625,29.6875,28.9375,32.9375,35.375,36.375
0.018054053,-1.596022,-1.0605646,-0.3083846,-0.05270395,0.04749049,-0.04703386,-0.38102773,-0.34846902,0.05984655,-3.0783536,0.62483656,-0.0005120114,-0.0062669246,0.0030436772,-0.0025284162,0.0018107856,-0.0037656724,0.01277574,0.4777222,-1.4257622,1.9577945,-2.1008089,-1.5707573,2.4526715,-0.0112831425,0.011492614,-0.0073200646,-9.924177e-08,9.436282e-05,-0.02405355,-0.32561144,0.21068975,-9.595961,0.7665104,47.690468,-0.40496993,-2.6430495,-3.3675299,-0.3921984,0.05892103,0.036747497,28.5625,29.6875,28.9375,32.9375,35.375,36.375
0.020054512,-1.2910659,-0.29249036,-0.4277858,-0.041925304,0.07448367,-0.083357334,-0.3810546,-0.34847358,0.05985558,-3.0783844,0.62480557,-0.000494084,-0.0070438087,0.0031276832,-0.0023694949,0.0018100232,-0.0037640398,0.011985867,0.47769797,-1.4257381,1.9577464,-2.1008089,-1.5707458,2.452624,-0.0121508315,0.012457853,-0.008930275,0.00064334495,9.274213e-05,-0.024130523,-0.38307226,0.3256114,-9.691729,0.78888994,47.690468,-0.57002735,-2.466845,-3.5146084,-0.38597295,0.04752302,0.011387342,28.5625,29.6875,28.9375,32.9375,35.375,36.375
0.02205403,-1.4328887,-0.08710996,-0.54490757,-0.014501565,0.07944154,-0.103214495,-0.38103288,-0.34847736,0.05982727,-3.0783765,0.62474865,-0.00059190294,-0.008479644,0.003866919,-0.002160667,0.0021828779,-0.004485197,0.008413065,0.47770894,-1.4257016,1.9577693,-2.100808,-1.5707215,2.4526005,-0.01479524,0.013931844,-0.0115284305,0.0025800532,9.117635e-05,-0.023200974,-0.51714754,0.2681506,-9.844957,0.76874626,47.704796,-0.5413269,-2.389688,-3.5332143,-0.38907653,0.04175078,0.023918713,28.5625,29.6875,28.9375,32.9375,35.375,36.375
