timestamp[s],tcp_force_x[N],tcp_force_y[N],tcp_force_z[N],tcp_force_rx[Nm?],tcp_force_ry[Nm?],tcp_force_rz[Nm?],tcp_pose_x[m],tcp_pose_y[m],tcp_pose_z[m],tcp_pose_rx[rot_vec_x],tcp_pose_ry[rot_vec_y],tcp_pose_rz[rot_vec_z],tcp_velo_x[m/s],tcp_velo_y[m/s],tcp_velo_z[m/s],tcp_velo_rx[rot_vec_x/s],tcp_velo_ry[rot_vec_y/s],tcp_velo_rz[rot_vec_z/s],q1[rad],q2[rad],q3[rad],q4[rad],q5[rad],q6[rad],qd1[rad/s],qd2[rad/s],qd3[rad/s],qd4[rad/s],qd5[rad/s],qd6[rad/s],tool_acc_x,tool_acc_y,tool_acc_z,current_of_whole_robot[A],voltage_of_whole_robot[V],current_J1[A],current_J2[A],current_J3[A],current_J4[A],current_J5[A],current_J6[A],temp_J1[C],temp_J2[C],temp_J3[C],temp_J4[C],temp_J5[C],temp_J6[C]
8.0000063e-07,-0.5152617,-0.12150592,0.9935571,-0.009914437,-0.012233639,-0.0015204373,-0.38931486,-0.3687113,0.06000059,-3.0786865,0.62490547,0.0001247513,0.00093716977,0.00047949617,-0.0007023782,0.0010733887,-0.0021623515,8.9831665e-05,0.5050329,-1.3816559,1.9042228,-2.0918682,-1.5708417,2.4800134,-7.973371e-34,-8.100427e-06,0.0013694807,0.0010499455,0.00011227129,-9.067329e-05,0.076614454,0.17238252,-8.676587,0.6948948,47.686886,-0.2284102,-3.1000237,-2.4215598,-0.19674164,0.10309751,0.012376955,28.4375,29.6875,28.8125,32.5625,34.9375,36.0
0.002052333,-0.26384884,-0.27054036,1.0589856,0.0002794224,-0.0012055027,-0.008099186,-0.38934106,-0.3687179,0.060012586,-3.0787568,0.6249386,0.000175923,-0.0013713221,-0.0008034191,-0.0011233368,-0.0025914707,0.004426875,8.90465e-05,0.5049969,-1.3816674,1.9042233,-2.091931,-1.5708054,2.479989,-1.0697295e-35,0.0018701294,0.002501406,-0.009500028,0.00010953836,-8.8918714e-05,0.019153614,0.2681506,-8.676587,0.75755644,47.694946,-0.19785382,-2.931849,-2.3249097,-0.15249065,0.10885264,0.014394747,28.4375,29.6875,28.8125,32.5625,34.9375,36.0
0.004052067,-1.0279657,-0.45227677,1.0803636,8.309596e-05,-0.01765462,-0.00039462035,-0.38936362,-0.36874744,0.060032483,-3.078782,0.62496316,0.00025932494,-0.002126328,-0.0012229068,-0.0015728024,-0.0032450992,0.0055998364,8.801277e-05,0.5050329,-1.3816426,1.9041518,-2.091944,-1.5708174,2.4800372,-1.4351787e-37,0.0035187253,0.0021829838,-0.012172981,0.000106935324,-8.719828e-05,-0.019153614,0.24899697,-8.580819,0.7866488,47.71465,-0.18815225,-3.4468675,-2.5964694,-0.051593445,0.08978064,0.010851927,28.4375,29.6875,28.8125,32.5625,34.9375,36.0
0.006052112,-0.30328792,-0.1328449,0.99658287,0.0050177923,-0.009695405,-0.0055056764,-0.38933903,-0.36871758,0.059991956,-3.0787284,0.6248944,0.00019638662,-0.0007878709,-0.00047743734,-0.0011305879,-0.0011371331,0.0018198616,8.5799125e-05,0.50502086,-1.3816311,1.9042352,-2.0919654,-1.5708417,2.479989,-1.925475e-39,0.0021568073,0.0012930935,-0.005593161,0.00010445312,-8.554085e-05,0.05746084,0.21068975,-8.6574335,0.71279734,47.731667,-0.21857771,-3.3016474,-2.5025473,-0.08402659,0.08808969,0.031059628,28.4375,29.6875,28.8125,32.5625,34.9375,36.0
0.008052054,-0.38341084,0.5953246,0.5278291,0.030569963,-0.04038698,-0.004396783,-0.38935643,-0.36871397,0.06001748,-3.0787358,0.6249149,0.00030364463,0.0003381079,0.0001501197,-0.00036881663,0.00028482522,-0.00072321086,8.3530875e-05,0.50502086,-1.3816679,1.9042228,-2.0919755,-1.5708774,2.480001,-2.5833e-41,0.00010707056,0.00072700484,-6.372954e-05,0.000102083395,-8.394511e-05,0.0,0.19153613,-8.714894,0.71279734,47.704796,-0.20281285,-3.1592417,-2.4725907,-0.11032811,0.10062546,0.015305709,28.4375,29.6875,28.8125,32.5,34.9375,36.0
0.010051938,0.028444456,0.87122834,0.2598922,0.030976286,-0.030471284,-0.0077434205,-0.3893445,-0.3687064,0.05999794,-3.0787046,0.6249279,0.00016538709,0.0012971092,0.00068408286,-0.00060594926,0.0019468141,-0.0037079877,8.976134e-05,0.5049969,-1.3816319,1.9042109,-2.0919144,-1.5708417,2.479989,-3.46e-43,1.4364881e-06,0.0005531505,0.0036320644,9.981901e-05,-9.051939e-05,0.0,0.19153613,-8.963891,0.73069996,47.67614,-0.7640507,-2.816077,-2.860651,-0.19254768,0.09091448,-0.04005883,28.4375,29.6875,28.8125,32.5,34.9375,36.0
0.012051929,-0.37305534,0.26769596,0.034902506,0.011392724,-0.019079313,-0.003754718,-0.38932922,-0.3687121,0.059977803,-3.0786736,0.62492234,0.000107602944,0.00059592957,0.00049101247,-0.0011467481,0.0020898937,-0.003971231,-0.00020823684,0.50502074,-1.3815949,1.9042104,-2.0919025,-1.5708417,2.4800134,-0.00033124926,0.0022758143,-0.00075083354,0.0029612733,9.7652526e-05,-0.00012280451,0.038307227,0.05746084,-9.11712,0.8560339,47.684196,-0.87385243,-2.6952841,-2.982812,-0.16520941,0.101076335,-0.10028292,28.4375,29.6875,28.8125,32.5,34.9375,36.0
0.014051963,-1.1304065,-0.6246725,-0.12974694,-0.011795219,-0.008941598,-0.0024833942,-0.38932946,-0.36867964,0.05995756,-3.0786018,0.6249855,5.912109e-05,-0.004625896,0.0041528107,-0.004392439,0.003966054,-0.007387136,-0.003463885,0.5049808,-1.3815796,1.9042333,-2.0918796,-1.5708655,2.480022,-0.011382503,0.011389759,-0.0035932371,0.0005856093,9.557856e-05,-0.007915547,0.038307227,0.076614454,-9.212888,0.8224646,47.686886,-0.5314883,-3.173156,-3.0378685,-0.14201647,0.09299171,-0.10825831,28.4375,29.6875,28.8125,32.5,34.9375,36.0
0.016051969,-1.1582887,-0.77343786,-0.18169655,-0.046799112,0.025298398,-0.021399468,-0.38931838,-0.36868927,0.059956674,-3.0786285,0.62491035,2.1753758e-05,-0.006164969,0.0040070075,-0.0032584788,0.002657486,-0.005062174,0.0030499387,0.5049925,-1.3815798,1.9042329,-2.0918682,-1.5708417,2.4799833,-0.012586086,0.011152363,-0.0058543575,0.0004152787,0.00010985257,-0.01563207,-0.1340753,0.17238252,-9.346964,0.75084364,47.696735,-0.4982072,-3.1939383,-2.9865098,-0.13023993,0.11876623,-0.016622702,28.4375,29.6875,28.8125,32.5,34.9375,36.0
0.018051824,-1.4502853,-0.8217456,-0.28815502,-0.0437433,0.04410321,-0.03536879,-0.389314,-0.36867282,0.05992589,-3.0785723,0.6249543,-6.364757e-05,-0.005588674,0.0037225718,-0.0024446284,0.0020827448,-0.004021747,0.007699766,0.5049689,-1.3815327,1.9042443,-2.0918553,-1.5708417,2.4799943,-0.011567097,0.008960424,-0.005194678,0.0007583899,0.00010986013,-0.019263573,-0.2873042,0.21068975,-9.423578,0.78217715,47.691364,-0.7808157,-2.9265234,-3.1858504,-0.107097566,0.11156501,-0.015583934,28.4375,29.6875,28.8125,32.5,34.9375,36.0
0.020051768,-1.8042383,-0.01845416,-0.4749766,-0.022955514,0.048557654,-0.0547782,-0.38932782,-0.36866146,0.059918124,-3.0785623,0.6249141,-6.774942e-05,-0.005527106,0.0050561856,-0.0034766528,0.0040054196,-0.007538015,0.0071825148,0.50494426,-1.3815081,1.9042329,-2.0918548,-1.5708536,2.479946,-0.013769124,0.010405787,-0.005116975,0.0032423036,0.00013342699,-0.020948455,-0.3256114,0.19153613,-9.423578,0.75084364,47.69763,-0.8186768,-2.8480601,-3.3486085,-0.14291307,0.11233897,-0.02763203,28.4375,29.6875,28.8125,32.5,34.9375,36.0
0.02205173,-1.7632656,-0.1461844,-0.6555715,0.01828467,0.04920908,-0.070823215,-0.3893398,-0.36865526,0.059904702,-3.0785637,0.62491685,-0.000121645346,-0.006291379,0.0055683837,-0.0035684227,0.004701765,-0.009026233,0.0042188303,0.5049077,-1.3814715,1.90422,-2.0918539,-1.5708297,2.4799109,-0.015415942,0.011896545,-0.007168337,0.005442544,0.00024398377,-0.019630935,-0.47884035,0.11492168,-9.615114,0.83813137,47.698532,-0.89079905,-2.8215904,-3.3741794,-0.16013712,0.112174675,-0.038193807,28.4375,29.6875,28.8125,32.5,34.9375,36.0
